pmid,year
20336137,2010
21071492,2011
21265781,2011
21460105,2011
21667086,2011
21841030,2011
22020652,2012
22221911,2012
22504019,2012
22657102,2012
22681179,2012
22891064,2012
22905032,2012
23042164,2012
23042166,2012
23112795,2012
23717304,2013
23761277,2011
23892779,2013
24057983,2013
24272281,2014
24509918,2014
24515728,2014
24616523,2014
24809733,2014
25098653,2014
25186148,2015
25223900,2015
25242345,2015
25261523,2014
25398284,2015
25403415,2015
25429458,2014
25472842,2014
25501888,2015
25519694,2015
25527536,2015
25530008,2015
25698510,2015
25732131,2015
25929086,2015
26368535,2015
26515563,2016
26932395,2016
27157928,2016
27176548,2016
27178181,2016
27225473,2016
27582299,2016
27753265,2016
27761639,2016
27877158,2016
27986721,2017
28177782,2017
28244978,2017
28363395,2017
28484811,2017
28501892,2017
28668629,2017
28686892,2017
28779290,2017
29079862,2018
29387953,2018
29421752,2018
29548408,2018
29806730,2018
29873717,2018
29944124,2018
29998673,2018
30140258,2018
30375505,2019
30533317,2018
32199399,2020
32607646,2020
33326895,2021
33618455,2020
34153588,2021
34467934,2021
34849468,2021
35094192,2022
35224946,2022
35307384,2022
35427622,2022
35679939,2022
35799420,2022
36585489,2023
37041123,2023
38013103,2024
38387583,2024
38551595,2024
38583332,2024
38818217,2022
39244041,2024
20336137,2010
21071492,2011
21265781,2011
21460105,2011
21667086,2011
21841030,2011
22020652,2012
22221911,2012
22504019,2012
22657102,2012
22681179,2012
22891064,2012
22905032,2012
23042164,2012
23042166,2012
23112795,2012
23717304,2013
23761277,2011
23892779,2013
24057983,2013
24272281,2014
24509918,2014
24515728,2014
24616523,2014
24809733,2014
25098653,2014
25186148,2015
25223900,2015
25242345,2015
25261523,2014
25398284,2015
25403415,2015
25429458,2014
25472842,2014
25501888,2015
25519694,2015
25527536,2015
25530008,2015
25698510,2015
25732131,2015
25929086,2015
26368535,2015
26515563,2016
26932395,2016
27157928,2016
27176548,2016
27178181,2016
27225473,2016
27582299,2016
27753265,2016
27761639,2016
27877158,2016
27986721,2017
28177782,2017
28244978,2017
28363395,2017
28484811,2017
28501892,2017
28668629,2017
28686892,2017
28779290,2017
29079862,2018
29387953,2018
29421752,2018
29548408,2018
29806730,2018
29873717,2018
29944124,2018
29998673,2018
30140258,2018
30375505,2019
30533317,2018
30628401,2018
32199399,2020
32607646,2020
33326895,2021
33618455,2020
34153588,2021
34467934,2021
34849468,2021
35094192,2022
35224946,2022
35307384,2022
35427622,2022
35679939,2022
35799420,2022
36585489,2023
37041123,2023
38013103,2024
38387583,2024
38551595,2024
38583332,2024
38818217,2022
39244041,2024
