pmid,year
12361272,2002
12562091,2003
17082394,2006
18768608,2008
18984693,2008
19897617,2010
20227600,2010
20889764,2011
22941303,2013
23852155,2013
24755402,2014
24928428,2014
26612690,2016
27189475,2016
30511670,2018
31139173,2019
31309236,2019
31650197,2020
31788942,2020
31798570,2019
33041007,2020
33481072,2021
33731751,2021
37915958,2023
38331414,2024
12361272,2002
12562091,2003
17082394,2006
18768608,2008
18984693,2008
19897617,2010
20227600,2010
20889764,2011
22941303,2013
23852155,2013
24755402,2014
24928428,2014
26612690,2016
27189475,2016
30511670,2018
31139173,2019
31309236,2019
31650197,2020
31788942,2020
31798570,2019
33041007,2020
33481072,2021
33731751,2021
37915958,2023
38331414,2024
