pmid,year
30448,1978
38607,1979
59533,1976
173545,1975
176559,1976
179869,1975
180978,1976
187450,1976
193497,1977
200330,1977
295269,1979
469177,1979
473964,1979
473965,1979
494854,1979
518541,1979
530139,1980
534677,1979
540251,1979
667178,1978
667186,1978
728161,1978
779772,1976
784906,1976
814981,1976
940503,1976
994866,1977
1101961,1975
1102367,1975
1115563,1975
1160641,1975
1208902,1976
1214616,1976
1242265,1975
1242559,1975
1242560,1975
1242846,1975
1276993,1976
1336937,1992
1387101,1992
1439737,1992
1526470,1992
1768080,1991
1859358,1991
1859374,1991
1885524,1991
1987127,1991
2094292,1990
2215219,1990
2218062,1990
2219955,1990
2283176,1990
2327976,1990
2388847,1990
2500994,1989
2597127,1989
2612888,1989
2644222,1989
2673213,1989
2730564,1989
2743980,1989
2750350,1989
2758080,1989
2784670,1989
2821997,1987
2826146,1987
2833236,1988
2851977,1988
2995120,1985
3053983,1988
3076437,1988
3140782,1988
3162672,1988
3164616,1988
3223922,1988
3290885,1988
3294559,1988
3422164,1988
3455689,1986
3541922,1986
3663757,1987
3988712,1985
4090767,1985
4098154,1968
4147887,1973
4207213,1973
4223520,1966
4235666,1967
4236602,1969
4252142,1970
4257346,1970
4257347,1970
4258251,1971
4258252,1971
4262911,1971
4282752,1975
4300611,1967
4313521,1970
4345960,1972
4359726,1973
4384728,1967
4393356,1966
4400495,1971
4407447,1974
4444592,1975
4453552,1975
4465671,1975
4465691,1975
4479362,1974
4559239,1972
4578969,1973
4625684,1972
4628226,1972
4644873,1972
4697259,1973
4741525,1973
4789629,1974
4880386,1968
4911389,1970
4940210,1971
5001298,1971
5043519,1972
5052893,1972
5072725,1972
5083207,1973
5083793,1972
5092245,1971
5129598,1972
5271557,1970
5296747,1966
5362643,1969
5363984,1969
5388098,1969
5415968,1970
5422869,1970
5480314,1970
5487621,1970
5500027,1970
5513402,1971
5600786,1967
5612031,1969
5623625,1970
5642620,1968
5677977,1968
5699319,1968
5709283,1968
5734406,1969
5739157,1970
5756003,1968
5797517,1969
5898717,1965
5899296,1965
5936224,1966
5972281,1966
5982375,1966
5982558,1967
6030282,1967
6088670,1984
6095817,1984
6114876,1981
6129569,1982
6168178,1981
6184963,1982
6298627,1983
6322944,1983
6394956,1984
6400765,1983
6495900,1984
6593068,1984
6641486,1983
6821460,1982
6988383,1980
7004607,1980
7052066,1982
7059144,1982
7204335,1980
7378937,1980
7830548,1994
7873103,1994
7908189,1994
7966281,1994
8386550,1993
8415713,1993
8423000,1993
8424785,1993
8486288,1993
8521862,1995
8550514,1996
8689096,1995
8763927,1996
8765738,1996
8781527,1996
8804413,1996
9353215,1997
9376504,1997
9754053,1998
10049370,1999
10524274,1999
10633089,2000
10932742,2000
10994201,2000
11087939,2000
11118585,2000
11131802,2001
11218815,2000
11245981,2001
11347258,2000
11347259,2000
11372659,2001
11487062,2000
11539360,1992
11599721,2001
11830943,2001
11913796,2001
11946808,1972
11963934,2002
12067519,2002
12107696,2002
12227532,2002
12421001,2003
12449794,2003
12754830,2003
12794301,2004
12940996,2003
13061747,1953
13072539,1953
13189440,1954
13223522,2003
13259626,1955
13278494,1955
13385425,1956
13439141,1957
13522150,1957
13551944,2000
13698537,1998
13698539,1998
13821262,1998
13920022,1962
13961106,1963
13987044,1962
14003765,1962
14383352,1954
14383372,2003
14829937,1951
15246443,2004
15246448,2004
15304772,1999
15362439,2004
15424200,1950
15731884,2005
15857648,2005
15859461,2005
15966103,1986
16008144,2005
16346548,1984
16346680,1984
16346962,1986
16347013,1986
16347372,1987
16347721,1988
16347843,1989
16347974,1989
16348295,1990
16550437,2006
16558924,1921
16559013,1923
16559016,1923
16559390,1929
16559516,1931
16559825,1935
16559839,1935
16560298,1940
16569610,2006
16697093,2006
16878548,2006
16961202,2006
17004301,2006
17205338,2007
17368855,2007
17405315,2007
17482809,2008
17494326,2007
17543409,2007
17624767,2008
17701702,2007
17775696,1937
17777204,1937
18822772,2008
18998393,2009
18998408,2009
19034398,2009
19090110,2007
19235508,2009
19431151,2009
19447032,2009
19481929,2009
19579932,2009
19719591,2003
19872152,1925
20112866,2009
20372033,2010
20390932,2010
20473953,2010
20586284,2010
20718463,2010
20985081,1945
20991707,1946
21036037,2011
21327414,2011
21448713,2011
21558724,2008
21790030,2011
21906365,2011
22022783,2012
22566120,2012
22736484,2013
22806808,2012
22828791,2012
22961388,2013
23262986,2013
23468935,2013
23567831,2013
23692611,2013
24175418,2012
24337707,2014
24416247,2014
24730143,2013
24984521,2014
25033667,2014
25147702,2014
25242946,2014
25462308,2015
25782590,2015
25962276,2015
25964714,2015
26061173,2015
26210686,2015
26316099,2016
26350628,2015
26380703,2015
26716743,2016
26745979,2016
26868718,2016
27215309,2017
27795846,2024
28106264,2017
28399167,2017
28432498,2017
28469708,2017
28498986,2017
28550063,2017
28720278,2019
28731279,2017
28773650,2016
28815474,2017
28864227,2019
29134779,2018
29605647,2018
29733565,2018
29847869,2018
30002662,2018
30002971,2018
30233615,2018
30236058,2018
30299057,2018
30318739,2019
30444515,2019
30745499,2019
30758729,2019
30900762,2019
30986643,2019
31031427,2019
31031442,2019
31046894,2019
31245241,2019
31324006,2019
31421719,2019
31659690,2020
31921071,2019
31945501,2020
31995466,2020
32012990,2020
32085752,2020
32130544,2020
32214006,2020
32218775,2020
32309695,2020
32409538,2020
32542685,2020
32706174,2020
32719381,2020
33145448,2020
33211366,2021
33273634,2020
33274875,2020
33314831,2020
33415718,2021
33424906,2020
33430173,2021
33436213,2021
33755424,2021
34018517,2021
34043079,2021
34146939,2021
34358020,2021
34394039,2021
34405251,2022
34557340,2021
34579492,2021
34683420,2021
35050115,2022
35066073,2022
35069641,2021
35628709,2022
35631705,2022
35688099,2022
35691257,2022
35798115,2022
35956503,2022
36088211,2022
36183672,2022
36191691,2022
36340332,2022
36399994,2022
36414656,2022
36688751,2023
36809615,2023
36825888,2023
36840054,2023
36846808,2023
37151636,2023
37231526,2023
37400483,2023
37429401,2023
37576495,2023
37675527,2023
37775536,2023
38068568,2023
38126011,2023
38202424,2023
38599350,2024
38649293,2024
38714126,2024
38740286,2024
38792831,2024
38915301,2024
38918298,2024
39010987,2024
39065102,2024
39065382,2024
39148935,2023
39350012,2024
39435675,2024
39571359,2024
39599365,2024
30448,1978
38607,1979
59533,1976
173545,1975
176559,1976
179869,1975
180978,1976
187450,1976
193497,1977
200330,1977
295269,1979
469177,1979
473964,1979
473965,1979
494854,1979
518541,1979
530139,1980
534677,1979
540251,1979
667178,1978
667186,1978
728161,1978
779772,1976
784906,1976
814981,1976
940503,1976
994866,1977
1101961,1975
1102367,1975
1115563,1975
1160641,1975
1208902,1976
1214616,1976
1242265,1975
1242559,1975
1242560,1975
1242846,1975
1276993,1976
1336937,1992
1387101,1992
1439737,1992
1526470,1992
1768080,1991
1859358,1991
1859374,1991
1885524,1991
1987127,1991
2094292,1990
2215219,1990
2218062,1990
2219955,1990
2283176,1990
2327976,1990
2388847,1990
2500994,1989
2597127,1989
2612888,1989
2644222,1989
2673213,1989
2730564,1989
2743980,1989
2750350,1989
2758080,1989
2784670,1989
2821997,1987
2826146,1987
2833236,1988
2851977,1988
2995120,1985
3053983,1988
3076437,1988
3140782,1988
3162672,1988
3164616,1988
3223922,1988
3290885,1988
3294559,1988
3422164,1988
3455689,1986
3541922,1986
3663757,1987
3988712,1985
4090767,1985
4098154,1968
4147887,1973
4207213,1973
4223520,1966
4235666,1967
4236602,1969
4252142,1970
4257346,1970
4257347,1970
4258251,1971
4258252,1971
4262911,1971
4282752,1975
4300611,1967
4313521,1970
4345960,1972
4359726,1973
4384728,1967
4393356,1966
4400495,1971
4407447,1974
4444592,1975
4453552,1975
4465671,1975
4465691,1975
4479362,1974
4559239,1972
4578969,1973
4625684,1972
4628226,1972
4644873,1972
4697259,1973
4741525,1973
4789629,1974
4880386,1968
4911389,1970
4940210,1971
5001298,1971
5043519,1972
5052893,1972
5072725,1972
5083207,1973
5083793,1972
5092245,1971
5129598,1972
5271557,1970
5296747,1966
5362643,1969
5363984,1969
5388098,1969
5415968,1970
5422869,1970
5480314,1970
5487621,1970
5500027,1970
5513402,1971
5600786,1967
5612031,1969
5623625,1970
5642620,1968
5677977,1968
5699319,1968
5709283,1968
5734406,1969
5739157,1970
5756003,1968
5797517,1969
5898717,1965
5899296,1965
5936224,1966
5972281,1966
5982375,1966
5982558,1967
6030282,1967
6088670,1984
6095817,1984
6114876,1981
6129569,1982
6168178,1981
6184963,1982
6298627,1983
6322944,1983
6394956,1984
6400765,1983
6495900,1984
6593068,1984
6641486,1983
6821460,1982
6988383,1980
7004607,1980
7052066,1982
7059144,1982
7204335,1980
7283809,1981
7378937,1980
7830548,1994
7873103,1994
7908189,1994
7966281,1994
8386550,1993
8415713,1993
8423000,1993
8424785,1993
8486288,1993
8521862,1995
8550514,1996
8689096,1995
8763927,1996
8765738,1996
8781527,1996
8804413,1996
9353215,1997
9376504,1997
9754053,1998
10049370,1999
10524274,1999
10633089,2000
10932742,2000
10994201,2000
11087939,2000
11118585,2000
11131802,2001
11218815,2000
11245981,2001
11347258,2000
11347259,2000
11372659,2001
11487062,2000
11539360,1992
11599721,2001
11830943,2001
11913796,2001
11946808,1972
11963934,2002
12067519,2002
12107696,2002
12227532,2002
12421001,2003
12449794,2003
12754830,2003
12794301,2004
12940996,2003
13061747,1953
13072539,1953
13189440,1954
13223522,2003
13259626,1955
13278494,1955
13385425,1956
13439141,1957
13522150,1957
13551944,2000
13698537,1998
13698539,1998
13821262,1998
13920022,1962
13961106,1963
13987044,1962
14003765,1962
14383352,1954
14383372,2003
14829937,1951
15246443,2004
15246448,2004
15304772,1999
15362439,2004
15424200,1950
15731884,2005
15857648,2005
15859461,2005
15966103,1986
16008144,2005
16346548,1984
16346680,1984
16346962,1986
16347013,1986
16347372,1987
16347721,1988
16347843,1989
16347974,1989
16348295,1990
16550437,2006
16558924,1921
16559013,1923
16559016,1923
16559390,1929
16559516,1931
16559825,1935
16559839,1935
16560298,1940
16569610,2006
16697093,2006
16878548,2006
16961202,2006
17004301,2006
17205338,2007
17368855,2007
17405315,2007
17482809,2008
17494326,2007
17543409,2007
17624767,2008
17701702,2007
17775696,1937
17777204,1937
18822772,2008
18998393,2009
18998408,2009
19034398,2009
19090110,2007
19235508,2009
19431151,2009
19447032,2009
19481929,2009
19579932,2009
19719591,2003
19872152,1925
20112866,2009
20372033,2010
20390932,2010
20473953,2010
20586284,2010
20718463,2010
20985081,1945
20991707,1946
21036037,2011
21327414,2011
21448713,2011
21558724,2008
21790030,2011
21906365,2011
22022783,2012
22566120,2012
22736484,2013
22806808,2012
22828791,2012
22961388,2013
23262986,2013
23468935,2013
23567831,2013
23692611,2013
24175418,2012
24337707,2014
