pmid,year
3771758,1986
6864901,1983
16342775,2005
16346901,1985
20198919,2010
20525018,2010
21571373,2011
22884845,2012
23320209,2012
23826472,2013
25136020,2014
26211869,2015
30419454,2019
31397624,2020
33154249,2021
34302508,2021
34831890,2021
34991516,2022
36484840,2022
3771758,1986
6864901,1983
16342775,2005
16346901,1985
20198919,2010
20525018,2010
21571373,2011
22884845,2012
23320209,2012
23826472,2013
25136020,2014
26211869,2015
30419454,2019
31397624,2020
33154249,2021
34302508,2021
34831890,2021
34991516,2022
36484840,2022
