pmid,year
1401029,1992
1622760,1992
1637162,1992
1774332,1991
2312690,1990
3209519,1988
3356788,1988
3667912,1987
7520730,1994
7632728,1995
7866773,1995
7916627,1993
8494736,1993
8534113,1995
8566759,1995
8863407,1996
9063463,1997
9467865,1997
10716558,2000
10756522,2000
12624070,2003
12710606,2003
12781940,2003
12892132,2003
14657134,2003
14765661,2003
16232934,2000
18098315,2008
21551328,2012
24010590,2013
24217814,2014
25496341,2014
29215925,1996
38729711,2024
1401029,1992
1622760,1992
1637162,1992
1774332,1991
2312690,1990
3209519,1988
3356788,1988
3667912,1987
7520730,1994
7632728,1995
7866773,1995
7916627,1993
8494736,1993
8534113,1995
8566759,1995
8863407,1996
9063463,1997
9467865,1997
10716558,2000
10756522,2000
12624070,2003
12710606,2003
12781940,2003
12892132,2003
14657134,2003
14765661,2003
16232934,2000
18098315,2008
21551328,2012
24010590,2013
24217814,2014
25496341,2014
29215925,1996
38729711,2024
