pmid,year
18676476,2008
20444704,2010
26300782,2015
27107467,2016
27270418,2016
30322445,2018
30362296,2019
31611867,2019
31736896,2019
32100703,2020
32405407,2020
34114015,2021
35431236,2022
35489611,2022
36369645,2023
36580382,2023
37753963,2023
38218318,2024
38345311,2024
38389799,2024
38477460,2024
39342101,2024
18676476,2008
20444704,2010
26300782,2015
27107467,2016
27270418,2016
30322445,2018
30362296,2019
31611867,2019
31736896,2019
32100703,2020
32405407,2020
34114015,2021
35431236,2022
35489611,2022
36369645,2023
36580382,2023
37753963,2023
38218318,2024
38345311,2024
38389799,2024
38477460,2024
39342101,2024
