pmid,year
48538,1975
53535,1975
62815,1976
180247,1976
206531,1976
210371,1978
253572,1978
324961,1977
334793,1977
340445,1977
365308,1978
396292,1979
429535,1979
467264,1979
521478,1979
521481,1979
530092,1979
591628,1977
657876,1978
670120,1978
697346,1978
711901,1978
722761,1978
768923,1976
786887,1976
789790,1976
807310,1975
808353,1975
824328,1976
825036,1976
825588,1976
836015,1977
844994,1977
896480,1977
949175,1976
952286,1976
1137381,1975
1176597,1975
1176613,1975
1259401,1976
1323575,1992
1337751,1992
1339343,1992
1396779,1992
1433905,1992
1462478,1992
1474980,1992
1480472,1992
1494227,1992
1562655,1992
1759823,1991
1778852,1991
1778870,1991
1873972,1991
1960118,1991
2041155,1991
2074248,1990
2081717,1990
2086221,1990
2086814,1990
2093103,1990
2164513,1990
2166077,1990
2174868,1990
2262569,1990
2282971,1990
2287060,1990
2364901,1990
2370236,1990
2387298,1990
2504597,1989
2506511,1989
2509416,1989
2550742,1989
2560422,1990
2570791,1989
2663802,1989
2752713,1989
2778465,1989
2799066,1989
2808216,1989
2826973,1987
2834333,1988
2837244,1988
2841283,1988
2846640,1988
2862199,1985
2870129,1985
2883227,1987
2888808,1987
2891774,1988
2903175,1988
2956230,1987
2985741,1985
3042843,1988
3081988,1986
3087933,1986
3093528,1986
3100485,1986
3110971,1987
3156112,1985
3197461,1988
3241574,1988
3259247,1988
3277997,1988
3293818,1988
3300528,1987
3427694,1987
3468319,1986
3481312,1987
3485092,1986
3496845,1987
3498702,1987
3502611,1987
3536783,1986
3540110,1986
3549668,1987
3623698,1987
3625167,1986
3625871,1987
3654064,1987
3668499,1987
3759233,1986
3886639,1985
3886841,1985
3890729,1985
3896736,1985
3903620,1985
3919688,1985
3928281,1985
3937132,1985
4056008,1985
4093343,1985
4136865,1974
4157352,1974
4157358,1974
4208506,1973
4455126,1974
4493148,1974
4518224,1973
4633387,1973
4698216,1973
4758277,1973
5817009,1969
6098219,1984
6174578,1981
6190870,1982
6227281,1983
6233250,1984
6247970,1980
6251697,1980
6255438,1980
6262807,1981
6282202,1982
6291454,1982
6312395,1983
6323375,1984
6331296,1984
6331806,1984
6333207,1984
6339417,1983
6345662,1983
6350342,1983
6373713,1984
6485595,1984
6511707,1984
6526019,1984
6562090,1984
6586712,1984
6601656,1983
6608920,1984
6610389,1984
6619279,1983
6763394,1980
6765415,1982
6775590,1980
6796928,1981
6798926,1981
6815281,1982
6859841,1983
6874899,1983
6995435,1980
7065647,1982
7070309,1982
7130358,1982
7206165,1981
7230337,1981
7240389,1981
7251830,1981
7358840,1980
7461700,1980
7603339,1995
7603348,1995
7635816,1995
7665526,1995
7729888,1995
7768849,1995
7867295,1994
7867299,1994
7872757,1994
7913094,1994
7927836,1994
8031033,1994
8051030,1994
8077990,1994
8081499,1994
8106919,1993
8150976,1994
8201673,1994
8305553,1993
8320467,1993
8354306,1993
8367967,1993
8407825,1993
8449894,1993
8501050,1993
8510569,1993
8515560,1993
8522464,1995
8529440,1996
8578355,1996
8678092,1996
8755883,1996
8830242,1996
8891143,1996
8932305,1996
8961557,1996
9069535,1997
9079912,1997
9153871,1997
9158736,1996
9209022,1997
9257754,1997
9407082,1997
9420050,1997
9422602,1998
9559821,1998
9620125,1998
9624494,1998
9630405,1998
9680222,1998
9756773,1998
9836837,1998
9839568,1998
9924143,1999
10390241,1999
10449462,1999
10572119,1999
10781215,2000
10949869,2000
10960098,2000
11178731,2001
11257046,2001
11257543,2001
11448564,2001
11451680,2001
11491080,2001
11544246,2001
11932144,2002
12000625,2002
12121518,2002
12147687,2002
12221285,2002
12225666,2002
12382092,2002
12481841,2002
12620104,2003
12654734,2003
12682131,2003
12736047,2003
12876527,2003
12936986,2003
12951242,2003
14569285,2003
14576109,2003
14688041,2004
14698876,2004
14698900,2004
14982773,2004
15032335,2004
15130116,2004
15145457,2004
15155113,2004
15178401,2004
15476725,2004
15516574,2004
15528892,2004
15721353,2005
15854614,2005
15854616,2005
15855485,2005
16048993,2005
16120967,2005
16192440,2005
16233057,2001
16262693,2005
16339844,2006
16466890,2006
16621838,2006
16672390,2006
16949059,2007
17065187,2006
17201201,2006
17215357,2007
17368583,2007
17380089,2006
17457648,2007
17547643,2007
17567609,2007
17619789,2007
17965358,2007
18222954,2008
18241997,2008
18475938,2000
19297379,2009
19406801,2009
19556373,2009
19687197,2009
19802966,1981
19901092,2010
20345467,2011
20480207,2010
20496582,2010
20541111,2010
20660810,2010
20667831,2010
20673614,2010
20980575,2010
21029479,2010
21033566,2010
21298391,2011
21442357,2011
21468679,2011
21617836,2011
21859933,2011
21860106,2011
21887050,2011
22057918,2012
22155825,2012
22290972,2012
22561721,2012
22591141,2012
22721352,2012
22740665,2012
22818111,2012
22926370,2012
23011287,2013
23014719,2013
23029216,2012
23163869,2012
23182140,2012
23206280,2013
23210483,2012
23488779,2013
23518036,2013
23613926,2013
23684720,2013
23698522,2013
23827823,2013
24129623,2013
24223880,2013
24243612,2013
24280366,2014
24378226,2014
24727107,2014
25009246,2014
25216680,2014
25224421,2014
25265761,2014
25315769,2015
25342690,2014
25444940,2015
25749199,2015
25752202,2015
25804062,2014
25845877,2015
25935630,2015
25955156,2015
26060474,2014
26237625,2015
26404603,2015
26590804,2015
26715029,2015
26748982,2016
26753111,2015
27077933,2016
27150396,2016
27380549,2016
27553450,2018
27873578,2013
27873695,2014
27895127,2017
28061888,2017
28065266,2017
28334028,2017
28336597,2017
28369471,2017
28450516,2017
28555403,2017
28576703,2017
28614382,2017
28743314,2017
29030447,2018
29063446,2018
29084590,2017
29147403,2014
29193200,2018
29334931,2018
29414043,2018
29476011,2018
29596032,2018
29634241,2018
29682537,2018
30214088,2018
30521846,2019
30593131,2018
30814316,2019
30824303,2019
31039380,2019
31128286,2019
31326122,2019
31417013,2020
31462413,2019
31606242,2020
31611275,2019
31624830,2019
31634643,2020
31709943,2019
32222690,2020
32280879,2020
32311502,2020
32357999,2020
32461277,2020
32498420,2020
32764567,2020
32794063,2021
32816727,2020
32972938,2020
33048176,2020
33081537,2020
33116685,2020
33183278,2020
33193173,2020
33204119,2020
33206872,2020
33230628,2021
33264954,2021
33918377,2021
34078922,2021
34292687,2021
34293972,2022
34615435,2023
34633134,2021
34683344,2021
34715795,2021
34841780,2021
34876203,2021
34956410,2021
34988342,2021
35056563,2022
