pmid,year
1163869,1975
1471973,1992
1496521,1992
1534474,1992
1570680,1992
1651912,1991
2220194,1990
2238458,1990
2240802,1990
2260276,1990
2264051,1990
2302156,1990
2302160,1990
2311527,1990
2402971,1990
2684152,1989
2800785,1989
3218050,1988
3523435,1986
3874572,1985
3984160,1985
6528324,1984
6685398,1983
7147624,1982
7201715,1982
7945184,1994
7948201,1994
8236784,1993
8291187,1993
8373846,1993
8466979,1993
8592905,1995
8720557,1996
9050175,1997
9157135,1997
9466759,1998
10353353,1999
11109499,2000
11411702,2001
11411711,2001
12695043,2003
13490032,1958
15418178,1950
15425763,1950
16212975,2005
16727647,1995
16870847,2006
17135527,2006
17220522,2007
17287887,2007
18981677,2008
19566474,2009
22138829,2011
23216044,2012
31358040,2019
1163869,1975
1471973,1992
1496521,1992
1534474,1992
1570680,1992
1651912,1991
2220194,1990
2238458,1990
2240802,1990
2254144,1990
2260276,1990
2264051,1990
2302156,1990
2302160,1990
2311527,1990
2402971,1990
2684152,1989
2800785,1989
2808100,1989
3218050,1988
3523435,1986
3874572,1985
3984160,1985
6528324,1984
6685398,1983
7147624,1982
7174441,1982
7201715,1982
7945184,1994
7948201,1994
8236784,1993
8291187,1993
8373846,1993
8466979,1993
8540207,1995
8592905,1995
8720557,1996
9050175,1997
9157135,1997
9466759,1998
10353353,1999
11109499,2000
11411702,2001
11411711,2001
12695043,2003
13490032,1958
15418178,1950
15425763,1950
16212975,2005
16727647,1995
16870847,2006
17135527,2006
17220522,2007
17287887,2007
18981677,2008
19566474,2009
22138829,2011
23216044,2012
29935890,2018
31358040,2019
32919295,2020
