pmid,year
99975,1978
358743,1978
505092,1979
699676,1978
838045,1977
975988,1976
1237516,1975
1396750,1992
1452691,1992
1589657,1992
1770363,1991
1898915,1991
2359906,1990
2702856,1989
2730785,1989
3116036,1987
3261446,1988
3488190,1986
3488198,1986
3490974,1986
3579792,1987
3654942,1987
3872294,1985
3976811,1985
3981909,1985
4253466,1971
4505772,1972
5177528,1965
5274411,1970
5278895,1970
5437302,1970
5823363,1969
5884703,1965
6413906,1983
6438065,1984
6610925,1984
6875514,1983
6879119,1983
7072642,1982
7170520,1983
7365451,1980
7808579,1994
7839756,1994
8075270,1994
8268350,1993
8300255,1994
8322548,1993
8358744,1993
8463169,1993
8478080,1993
8494736,1993
8645799,1995
12089304,2002
12441664,2001
14083764,1963
14250800,1964
14276527,1965
15297558,2004
16822636,2007
21640938,2011
22402990,2013
24196134,2014
25391813,2014
27364497,2016
28271043,2017
29942746,2018
30711347,2019
31167433,2019
31601195,2019
32241585,2020
32561182,2020
32664929,2020
33642434,2021
34015953,2022
34991103,2022
35915013,2023
36396730,2022
37221000,2023
38083912,2023
38410509,2024
38507941,2024
38580798,2024
39522099,2024
99975,1978
358743,1978
505092,1979
525916,1979
699676,1978
838045,1977
975988,1976
1237516,1975
1396750,1992
1452691,1992
1589657,1992
1770363,1991
1898915,1991
2359906,1990
2702856,1989
2730785,1989
3116036,1987
3261446,1988
3488190,1986
3488198,1986
3490974,1986
3579792,1987
3654942,1987
3872294,1985
3976811,1985
3981909,1985
4253466,1971
4505772,1972
5177528,1965
5274411,1970
5278895,1970
5437302,1970
5823363,1969
5884703,1965
6413906,1983
6438065,1984
6610925,1984
6875514,1983
6879119,1983
7072642,1982
7170520,1983
7365451,1980
7808579,1994
7839756,1994
8075270,1994
8268350,1993
8300255,1994
8322548,1993
8358744,1993
8463169,1993
8478080,1993
8494736,1993
8645799,1995
12089304,2002
12441664,2001
14083764,1963
14250800,1964
14276527,1965
15297558,2004
16822636,2007
21640938,2011
22402990,2013
24196134,2014
25391813,2014
27364497,2016
28271043,2017
29942746,2018
30711347,2019
31167433,2019
31273564,2019
31601195,2019
32241585,2020
32561182,2020
32664929,2020
33642434,2021
34015953,2022
34916264,2022
34991103,2022
35915013,2023
36396730,2022
37221000,2023
38083912,2023
38410509,2024
38507941,2024
38580798,2024
39522099,2024
