pmid,year
18676476,2008
23831725,2013
25273987,2014
25691104,2015
26261039,2015
28487606,2017
31053143,2019
32209719,2020
32634783,2020
33238618,2020
33466726,2021
33482223,2021
33876477,2021
34066441,2021
35421233,2022
35466558,2022
35722280,2022
35777110,2022
35822382,2022
35982037,2022
36173205,2022
36311720,2022
36553749,2022
36560955,2022
36676929,2022
36750571,2023
37047542,2023
37108373,2023
37298483,2023
37317027,2023
37586320,2023
37689641,2023
38134274,2023
38218318,2024
38565493,2024
38653476,2024
38703323,2024
38926079,2024
38940844,2024
39047732,2024
39145619,2024
39170628,2024
18676476,2008
23831725,2013
25273987,2014
25691104,2015
26261039,2015
28487606,2017
31053143,2019
32209719,2020
32634783,2020
33238618,2020
33466726,2021
33482223,2021
33876477,2021
34066441,2021
35421233,2022
35466558,2022
35722280,2022
35777110,2022
35822382,2022
35982037,2022
36173205,2022
36311720,2022
36553749,2022
36560955,2022
36676929,2022
36750571,2023
37047542,2023
37108373,2023
37298483,2023
37317027,2023
37586320,2023
37689641,2023
38134274,2023
38218318,2024
38565493,2024
38653476,2024
38703323,2024
38926079,2024
38940844,2024
39047732,2024
39145619,2024
39170628,2024
