pmid,year
15143039,2004
17392225,2007
18048753,2007
22839737,2012
23834656,2013
25179236,2015
25763757,2015
27239990,2016
27898021,2016
29483715,2018
29630846,2018
31199220,2019
31562814,2020
34394024,2021
34824153,2022
35810781,2022
36246273,2022
36834903,2023
36914977,2023
37217495,2023
38053528,2023
38813004,2023
38813524,2024
39324179,2024
39325441,2024
15143039,2004
17392225,2007
18048753,2007
22839737,2012
23834656,2013
25179236,2015
25763757,2015
27239990,2016
27898021,2016
29483715,2018
29630846,2018
31199220,2019
31562814,2020
34394024,2021
34824153,2022
35810781,2022
36246273,2022
36834903,2023
36914977,2023
37217495,2023
38053528,2023
38813004,2023
38813524,2024
39324179,2024
39325441,2024
