pmid,year
12483554,2001
17161485,2007
17277227,2007
17625210,2007
18768626,2008
22265289,2012
22277696,2012
26425801,2016
27458718,2016
28283415,2018
28376398,2017
28576368,2017
29354246,2017
30851642,2019
32732233,2020
32801092,2020
33233071,2020
34328568,2021
34922715,2021
35338322,2022
35407002,2022
12483554,2001
17161485,2007
17277227,2007
17625210,2007
18768626,2008
22265289,2012
22277696,2012
26425801,2016
27458718,2016
28283415,2018
28376398,2017
28576368,2017
29169218,2018
29354246,2017
30851642,2019
32732233,2020
32801092,2020
33233071,2020
34328568,2021
34922715,2021
35338322,2022
35407002,2022
