pmid,year
12508891,2002
15280302,2004
16564961,2006
17309506,2007
18564340,2008
19011081,2009
19493641,2009
19541444,2009
20851547,2010
21303397,2011
21340735,2011
21491983,2011
21665197,2011
21984348,2012
22233051,2011
22544787,2013
22735983,2012
23295123,2013
24632260,2014
24867807,2014
24985193,2014
25085491,2014
25239908,2014
26198108,2015
26409482,2015
26463703,2016
26904363,2016
28410799,2018
28648724,2017
29101189,2018
29887673,2018
30294308,2018
30573737,2018
30803810,2019
33122079,2021
33141350,2021
33584615,2021
33709900,2019
34557206,2021
36422352,2022
37478540,2023
37703769,2023
12508891,2002
15280302,2004
16564961,2006
17309506,2007
18564340,2008
19011081,2009
19493641,2009
19541444,2009
20851547,2010
21303397,2011
21340735,2011
21491983,2011
21665197,2011
21984348,2012
22233051,2011
22544787,2013
22735983,2012
23295123,2013
24632260,2014
24867807,2014
24985193,2014
25085491,2014
25239908,2014
26198108,2015
26409482,2015
26463703,2016
26904363,2016
28410799,2018
28648724,2017
29101189,2018
29887673,2018
30294308,2018
30573737,2018
30803810,2019
33122079,2021
33141350,2021
33584615,2021
33709900,2019
34557206,2021
36422352,2022
37478540,2023
37703769,2023
