pmid,year
19787416,2010
20884692,2011
21280027,2011
21382147,2011
21705598,2011
22075623,2012
23183980,2013
23682976,2013
23710060,2013
25111023,2014
25154051,2014
25172573,2014
25371339,2013
25380633,2015
25381488,2015
25535937,2015
25764459,2015
26704063,2016
26710853,2015
26808278,2016
26956550,2016
27338270,2016
27377871,2016
27682111,2015
27682113,2015
27712915,2016
27783177,2016
28235561,2017
28542527,2017
28659871,2017
30389769,2019
32722087,2020
33297094,2021
33660044,2021
34040597,2021
37007468,2023
37178525,2023
38399638,2024
19787416,2010
20884692,2011
21280027,2011
21382147,2011
21705598,2011
22075623,2012
23183980,2013
23682976,2013
23710060,2013
25111023,2014
25154051,2014
25172573,2014
25371339,2013
25380633,2015
25381488,2015
25535937,2015
25764459,2015
26704063,2016
26710853,2015
26808278,2016
26956550,2016
27338270,2016
27377871,2016
27682111,2015
27682113,2015
27712915,2016
27783177,2016
28235561,2017
28542527,2017
28659871,2017
30389769,2019
32722087,2020
33297094,2021
33660044,2021
34040597,2021
37007468,2023
37178525,2023
38399638,2024
