pmid,year
3684605,1987
8863424,1996
9335284,1997
11016691,2000
11155969,2000
12427955,2002
15388697,2004
16930487,2006
17349062,2007
17660429,2007
19133117,2009
20345903,2010
20550579,2010
20795390,2010
20969899,2010
21184215,2011
22022322,2011
22783236,2012
23041636,2013
23442796,2013
23785498,2013
24268540,2014
27047475,2016
27403640,2016
27489856,2016
29306981,2018
31127354,2019
32038004,2020
32274387,2020
32478518,2020
34896153,2022
36404357,2022
37759761,2023
38609025,2024
39319726,2024
3684605,1987
8863424,1996
9335284,1997
11016691,2000
11155969,2000
12427955,2002
15388697,2004
16930487,2006
17349062,2007
17660429,2007
19133117,2009
20345903,2010
20550579,2010
20795390,2010
20969899,2010
21184215,2011
22022322,2011
22783236,2012
23041636,2013
23442796,2013
23785498,2013
24268540,2014
27047475,2016
27403640,2016
27489856,2016
29306981,2018
31127354,2019
32038004,2020
32274387,2020
32478518,2020
34896153,2022
36404357,2022
37759761,2023
38609025,2024
39319726,2024
