pmid,year
12807194,2003
15785002,2005
16461703,2006
17404730,2007
19902207,2010
21037005,2011
21141117,2010
21296571,2011
21793578,2011
21803889,2011
21924300,2011
21994934,2011
22016820,2011
22038958,2011
22384164,2012
22728423,2012
22994289,2013
23218663,2013
23376843,2013
23454894,2013
23688502,2013
23970495,2014
24068509,2014
24172253,2014
24258144,2014
24557074,2014
24619085,2014
24728527,2014
24792618,2014
24815194,2014
25348654,2015
25860124,2015
26809519,2016
26979567,2016
27565673,2016
28007860,2016
28283955,2017
28292630,2018
28440340,2017
29492704,2018
29778095,2018
30053331,2018
30368638,2019
30546118,2018
31136757,2019
31278569,2019
31328483,2019
33145708,2021
35644014,2022
36073939,2022
37025640,2023
37368668,2023
37474882,2023
37766991,2023
38206567,2024
38751099,2024
12807194,2003
15785002,2005
16461703,2006
17404730,2007
19902207,2010
21037005,2011
21141117,2010
21296571,2011
21793578,2011
21803889,2011
21924300,2011
21994934,2011
22016820,2011
22038958,2011
22384164,2012
22728423,2012
22994289,2013
23218663,2013
23376843,2013
23454894,2013
23688502,2013
23970495,2014
24068509,2014
24172253,2014
24258144,2014
24557074,2014
24619085,2014
24728527,2014
24792618,2014
24815194,2014
25348654,2015
25860124,2015
26809519,2016
26979567,2016
27565673,2016
28007860,2016
28283955,2017
28292630,2018
28440340,2017
29492704,2018
29778095,2018
30053331,2018
30368638,2019
30546118,2018
31136757,2019
31278569,2019
31328483,2019
33145708,2021
34977392,2022
35644014,2022
36073939,2022
37025640,2023
37368668,2023
37474882,2023
37766991,2023
38206567,2024
38751099,2024
