pmid,year
15023962,2004
17021868,2007
19147112,2009
19579003,2009
19671728,2010
20349329,2010
21803886,2011
23249097,2012
24317066,2013
25747034,2015
26253677,2015
26446804,2015
27328180,2016
28554814,2017
29722979,2018
29780583,2018
30199090,2018
30209579,2018
32415359,2020
32720153,2020
33513009,2021
34726178,2021
34890183,2021
35766625,2022
36054591,2022
39065046,2024
39528145,2025
15023962,2004
17021868,2007
19147112,2009
19579003,2009
19671728,2010
20349329,2010
21803886,2011
23249097,2012
24317066,2013
25747034,2015
26253677,2015
26446804,2015
27328180,2016
28554814,2017
29722979,2018
29780583,2018
30199090,2018
30209579,2018
32415359,2020
32720153,2020
33513009,2021
34726178,2021
34890183,2021
35766625,2022
36054591,2022
39065046,2024
39528145,2025
