pmid,year
135715,1976
4279874,1974
4279875,1974
6650232,1983
12446651,2002
12598647,2003
15112993,2004
16562841,2006
17502372,2007
19656940,2010
26056295,2015
26071634,2015
26240335,2015
27137499,2016
27704182,2016
30070831,2018
34889725,2021
39264701,2024
135715,1976
4279874,1974
4279875,1974
6650232,1983
12446651,2002
12598647,2003
15112993,2004
16562841,2006
17502372,2007
19656940,2010
26056295,2015
26071634,2015
26240335,2015
27137499,2016
27704182,2016
30070831,2018
34889725,2021
39264701,2024
