pmid,year
62070,1976
70974,1977
180884,1976
199056,1977
268232,1977
286885,1979
292384,1979
358746,1978
420252,1979
472950,1979
525895,1979
541869,1979
596325,1977
940440,1976
1001825,1976
1001826,1976
1002285,1976
1114625,1975
1114642,1975
1164275,1975
1221680,1975
1253001,1976
1254716,1976
1380074,1992
1402768,1992
1411949,1992
1414846,1992
1433051,1992
1476092,1992
1528648,1992
1541552,1992
1558882,1992
1743095,1991
1787289,1992
1797039,1991
1863018,1991
1886601,1991
1891736,1991
1924004,1991
2021349,1991
2034213,1991
2044424,1991
2045404,1991
2071167,1991
2102204,1990
2149051,1990
2229369,1990
2257131,1990
2330482,1990
2341026,1990
2618068,1989
2642585,1989
2773100,1989
2814753,1989
2898309,1988
2914794,1989
3069311,1988
3162345,1988
3211599,1988
3250993,1988
3282840,1988
3344448,1988
3380585,1988
3395597,1988
3430819,1987
3446445,1987
3453908,1986
3512573,1986
3539558,1986
3539722,1986
3584286,1987
3587922,1987
3660050,1987
3693880,1987
3739709,1986
3818933,1987
3859221,1985
3884489,1985
3980945,1985
3985600,1985
3987045,1985
3993279,1985
4025378,1985
4052363,1985
4152346,1974
4244302,1969
4327293,1971
4338943,1972
4566879,1972
4670770,1972
4741475,1973
4834747,1974
4899155,1967
4904967,1969
4954598,1965
4958636,1966
5076438,1972
5076439,1972
5131475,1971
5147791,1971
5373657,1969
5408497,1969
5487765,1970
5499382,1970
5607845,1969
5637928,1968
5655004,1968
5667846,1968
5782565,1969
5813245,1969
5819436,1969
5819442,1969
5833338,1965
6029762,1967
6466165,1984
6482134,1984
6606419,1983
6610926,1984
6628141,1983
6672417,1983
6699196,1984
6712467,1984
6786126,1981
6828918,1983
6846331,1983
6934562,1980
6995215,1980
7161998,1982
7192812,1980
7204251,1981
7212798,1981
7218925,1981
7235340,1981
7235341,1981
7264230,1980
7309612,1981
7325648,1981
7387278,1980
7400880,1980
7435021,1980
7517261,1994
7518890,1994
7541162,1995
7548565,1995
7552816,1995
7563411,1995
7570310,1995
7584783,1995
7715999,1995
7775706,1995
7803645,1994
7804004,1994
7806374,1995
7939827,1994
7955680,1994
7968539,1993
7978581,1994
8048901,1994
8072458,1994
8082787,1994
8116380,1993
8199947,1994
8200504,1994
8220960,1993
8240568,1993
8241302,1993
8257347,1993
8324121,1993
8324163,1993
8358227,1993
8417858,1993
8459926,1993
8467700,1993
8489343,1993
8505566,1993
8541740,1995
8582739,1995
8627911,1996
8702601,1996
