pmid,year
869517,1977
869518,1977
871972,1977
1505740,1992
2415672,1985
2452227,1987
3194204,1988
7396481,1980
7866773,1995
9467865,1997
9830105,1998
12147245,2002
14529178,2003
14657138,2003
14666977,2003
14675829,2004
15142536,2004
15233794,2004
17551041,2007
18343497,2008
20608725,2010
21642486,2012
23403160,2013
23638029,2013
24084042,2013
26567901,2016
30647649,2017
30836502,1981
869517,1977
869518,1977
871972,1977
1505740,1992
2415672,1985
2452227,1987
3194204,1988
7396481,1980
7866773,1995
9467865,1997
9830105,1998
12147245,2002
14529178,2003
14657138,2003
14666977,2003
14675829,2004
15142536,2004
15233794,2004
17551041,2007
18343497,2008
20608725,2010
21642486,2012
23403160,2013
23638029,2013
24084042,2013
26567901,2016
30647649,2017
30836502,1981
