pmid,year
33225,1979
94809,1979
96972,1978
105727,1978
168077,1975
172482,1975
180238,1976
239628,1975
240102,1975
374053,1979
406203,1977
415144,1978
457850,1979
480356,1979
602264,1977
605065,1977
681246,1978
743235,1978
786637,1976
821930,1976
837440,1977
893229,1977
896480,1977
896928,1977
930120,1977
950314,1976
953049,1976
956055,1976
977549,1976
1031838,1976
1176450,1975
1176604,1975
1199135,1975
1271305,1976
1278999,1976
1335580,1992
1505864,1992
1539994,1992
1540134,1992
1554361,1992
1592677,1992
1682303,1991
1682304,1991
1756981,1991
1798704,1991
1847988,1991
1898366,1991
1908220,1991
1910335,1991
1916274,1991
1919505,1991
1930139,1991
1930140,1991
2085424,1990
2127105,1990
2173561,1990
2276604,1990
2276609,1990
2651156,1989
2742450,1989
2822004,1987
2854843,1985
3013728,1986
3027691,1987
3038538,1987
3074016,1988
3192492,1988
3266858,1988
3312488,1987
3448155,1987
3499147,1987
3680009,1987
3841534,1985
3932458,1985
3949628,1986
4137065,1974
4191143,1969
4212365,1974
4212366,1974
4212367,1974
4334965,1972
4379475,1965
4494518,1973
4627138,1972
4677614,1972
4695140,1973
4853248,1974
4919965,1970
5418302,1970
5437730,1970
5474797,1970
5474798,1970
5493425,1970
5742394,1968
5775907,1969
5867753,1965
5875611,1965
5915367,1966
5919689,1966
5953825,1966
5968582,1966
6246193,1980
6255438,1980
6271645,1981
6275259,1982
6279094,1981
6289084,1982
6292047,1983
6299270,1982
6365871,1984
6381058,1984
6547127,1984
6606457,1983
6609701,1984
6642320,1983
6704204,1984
6708550,1984
6743245,1984
6783621,1981
6793652,1981
6825689,1983
6975618,1981
6978132,1981
6980645,1982
6984651,1982
7126702,1982
7197578,1981
7214241,1981
7251486,1980
7329920,1981
7409166,1980
7409167,1980
7419707,1980
7424821,1980
7460282,1981
7506344,1993
7534372,1994
7565095,1995
7607497,1995
7768794,1995
7828868,1994
7902308,1993
7908269,1994
7915004,1994
7960928,1994
7961479,1994
8026751,1994
8196549,1994
8223587,1993
8316078,1993
8326867,1993
8424800,1993
8484734,1993
8590678,1995
8955381,1996
9003289,1996
9004222,1997
9038144,1997
9157134,1997
9265630,1997
9378520,1997
9571773,1998
9580131,1998
9748446,1998
9758803,1998
9797299,1998
9919382,1998
10027969,1999
10517589,1999
10517591,1999
10554314,1998
10612726,2000
10716740,2000
10747830,2000
10770761,2000
10779713,2000
11192220,2001
11221085,2001
11306350,2001
11376004,2001
11386345,2000
11421816,2001
11426925,2001
11427236,2001
11693940,2001
11748878,2001
11748888,2001
11983340,2002
12100029,2002
12550087,2003
12609668,2003
12799458,2003
12878134,2003
12906361,2003
13022850,1952
13022851,1952
13151554,1954
13435972,1957
13598814,1958
13716580,1961
13737991,1961
13831587,1960
13886273,1962
14197569,1964
14278231,1965
14293867,1965
14328224,1965
14346085,1965
14417071,1960
14421508,1960
14467640,1962
14545906,1990
14602594,2003
15112734,2004
15186422,2004
15255901,2004
15583353,2004
15625109,2005
15638529,2005
15911378,2005
15978766,2005
16164546,2005
16305230,2005
16347759,1988
16408310,2006
16554717,2006
16558117,1975
16707707,2006
16725283,2006
16751529,2006
16797944,2006
16841887,2006
16874749,2006
17021216,2006
17392281,2007
17396254,2007
17624525,2007
17655191,2007
17717992,2007
17768249,2007
18062184,2007
18156784,2007
18160394,2008
18401530,2008
18556785,2008
18592568,1990
18648803,2008
18988223,2009
19246195,2009
19247393,2009
19478828,2009
19620242,2009
19835841,2009
19957443,2010
20122935,2010
20387794,2010
20399259,2010
20406823,2010
20637975,2010
20816933,2010
20937800,2010
21132287,2011
21472278,2012
21536147,2011
21571936,2012
21718029,2011
21768346,2011
22120896,2012
22151149,2012
22156425,2012
22162248,2012
22477566,2012
22901894,2012
22915152,2013
23143534,2013
23157252,2012
23220968,2013
23251084,2012
23302687,2013
23772365,2012
24168704,2014
24277863,2014
24337397,2014
24495463,2014
24554499,2014
24566921,2014
24593309,2014
24594582,2014
24633227,2014
24688837,2014
24759645,2014
24784492,2013
24800508,2014
24819608,2014
24975573,2014
25012786,2014
25081867,2014
25128200,2014
25269462,2015
25353334,2015
25391353,2015
25416691,2015
25521786,2014
25635820,2015
25657283,2015
25727957,2015
25803299,2015
25822496,2015
25907804,2015
25924180,2015
26023709,2015
26043159,2015
26098197,2015
26459865,2015
26492365,2015
26515616,2015
26873555,2016
26969249,2016
27001601,2016
27018252,2016
27040671,2016
27055525,2016
27081146,2016
27123899,2016
27264245,2016
27412461,2016
27417933,2016
27447056,2016
27577857,2016
27618884,2016
27830292,2017
27981234,2019
28052753,2017
28293709,2017
28401259,2017
28445069,2017
28455615,2017
28497061,2017
28497964,2017
28528473,2017
28545544,2017
28590725,2017
28611737,2017
28634080,2017
28656701,2017
28676857,2017
28758722,2017
28812299,2017
28817927,2017
28852167,2017
28890887,2017
28956398,2017
29057800,2017
29217579,2017
29225593,2017
29338229,2018
29350227,2018
29454348,2018
29500256,2018
29518990,2018
29602787,2018
29603527,2018
29738206,2016
29938937,2018
29958422,2018
29979567,2018
30065171,2018
30196100,2018
30290169,2018
30385744,2018
30400361,2018
30425983,2018
30427300,2019
30427301,2019
30440014,2018
30556239,2019
30556942,2019
30590919,2019
30733734,2018
30816348,2019
31017319,2019
31112560,2019
31222036,2019
31324940,2019
31407584,2019
31413341,2019
31518785,2020
31552238,2019
31741644,2019
31781915,2020
31916339,2020
31918711,2020
31998688,2019
32048165,2020
32050690,2020
32170856,2020
32340131,2020
32412752,2020
32439662,2020
32448325,2020
32481766,2020
32503302,2020
32524351,2021
32532869,2020
32625420,2017
32676973,2020
32708402,2020
32727097,2020
32771628,2020
32778124,2020
32808679,2020
32849342,2020
32911655,2020
32915250,2021
33050154,2020
33072052,2020
33207845,2020
33270372,2021
33297539,2020
33341113,2020
33445110,2021
33532924,2021
33624374,2021
33730177,2021
33741615,2021
34051369,2021
34064751,2021
34082758,2021
34135687,2021
34216097,2021
34381705,2021
34388000,2021
34442689,2021
34442719,2021
34458799,2021
34470207,2021
34564766,2021
34584996,2021
34617948,2021
34659714,2021
34684801,2021
34806536,2022
34838572,2022
34982582,2022
35082443,2022
35185841,2022
35194265,2022
35201649,2022
35253423,2022
35488016,2022
35625244,2022
35652652,2022
35664928,2022
35756964,2022
36099515,2022
36144353,2022
36212995,2022
36274688,2022
36383002,2022
36417169,2023
36468867,2023
36534026,2022
36599132,2023
36658647,2023
36677886,2023
36731876,2023
36735280,2023
36823304,2023
36844473,2023
37006697,2023
37042607,2023
37086378,2023
37138074,2023
37183364,2023
37254281,2023
37480372,2023
37561973,2023
37621439,2023
37792269,2023
37821509,2023
37856788,2023
37964282,2023
38019997,2023
38072358,2024
38123018,2023
38146267,2024
38170464,2024
38679882,2024
38790014,2024
38904409,2024
39021363,2024
39045837,2024
39082481,2024
39099750,2024
39305259,2024
39316423,2024
39362288,2024
39582691,2025
39590760,2024
39591591,2024
33225,1979
94809,1979
96972,1978
105727,1978
168077,1975
172482,1975
180238,1976
239628,1975
240102,1975
374053,1979
406203,1977
415144,1978
457850,1979
480356,1979
602264,1977
605065,1977
681246,1978
743235,1978
786637,1976
821930,1976
837440,1977
893229,1977
896480,1977
896928,1977
930120,1977
950314,1976
953049,1976
956055,1976
977549,1976
1031838,1976
1176450,1975
1176604,1975
1199135,1975
1271305,1976
1278999,1976
1335580,1992
1505864,1992
1539994,1992
1540134,1992
1554361,1992
1592677,1992
1682303,1991
1682304,1991
1756981,1991
1798704,1991
1847988,1991
1898366,1991
1908220,1991
1910335,1991
1916274,1991
1919505,1991
1930139,1991
1930140,1991
2085424,1990
2127105,1990
2173561,1990
2276604,1990
2276609,1990
2651156,1989
2742450,1989
2822004,1987
2854843,1985
3013728,1986
3027691,1987
3038538,1987
3074016,1988
3192492,1988
3266858,1988
3312488,1987
3448155,1987
3499147,1987
3680009,1987
3841534,1985
3932458,1985
3949628,1986
4137065,1974
4191143,1969
4212365,1974
4212366,1974
4212367,1974
4334965,1972
4379475,1965
4494518,1973
4627138,1972
4677614,1972
4695140,1973
4853248,1974
4919965,1970
5418302,1970
5437730,1970
5474797,1970
5474798,1970
5493425,1970
5742394,1968
5775907,1969
5867753,1965
5875611,1965
5915367,1966
5919689,1966
5953825,1966
5968582,1966
6246193,1980
6255438,1980
6271645,1981
6275259,1982
6279094,1981
6289084,1982
6292047,1983
6299270,1982
6365871,1984
6381058,1984
6547127,1984
6606457,1983
6609701,1984
6642320,1983
6704204,1984
6708550,1984
6743245,1984
6783621,1981
6793652,1981
6825689,1983
6975618,1981
6978132,1981
6980645,1982
6984651,1982
7126702,1982
7197578,1981
7214241,1981
7251486,1980
7329920,1981
7409166,1980
7409167,1980
7419707,1980
7424821,1980
7460282,1981
7506344,1993
7534372,1994
7565095,1995
7607497,1995
7768794,1995
7828868,1994
7902308,1993
7908269,1994
7915004,1994
7960928,1994
7961479,1994
8026751,1994
8196549,1994
8223587,1993
8316078,1993
8326867,1993
8424800,1993
8484734,1993
8590678,1995
8955381,1996
9003289,1996
9004222,1997
9038144,1997
9157134,1997
9265630,1997
9378520,1997
9571773,1998
9580131,1998
9748446,1998
9758803,1998
9797299,1998
9919382,1998
10027969,1999
10517589,1999
10517591,1999
10554314,1998
10612726,2000
10716740,2000
10747830,2000
10770761,2000
10779713,2000
11192220,2001
11221085,2001
11306350,2001
11376004,2001
11386345,2000
11421816,2001
11426925,2001
11427236,2001
11693940,2001
11748878,2001
11748888,2001
11983340,2002
12100029,2002
12550087,2003
12609668,2003
12799458,2003
12878134,2003
12906361,2003
13022850,1952
13022851,1952
13151554,1954
13435972,1957
13598814,1958
13716580,1961
13737991,1961
13831587,1960
13886273,1962
14197569,1964
14278231,1965
14293867,1965
14328224,1965
14346085,1965
14417071,1960
14421508,1960
14467640,1962
14545906,1990
14602594,2003
15112734,2004
15186422,2004
15255901,2004
15583353,2004
15625109,2005
15638529,2005
15911378,2005
15978766,2005
16164546,2005
16305230,2005
16347759,1988
16408310,2006
16554717,2006
16558117,1975
16707707,2006
16725283,2006
16751529,2006
16797944,2006
16831757,1986
16841887,2006
16874749,2006
17021216,2006
17193757,2007
17392281,2007
17396254,2007
17624525,2007
17655191,2007
17717992,2007
17768249,2007
18062184,2007
18156784,2007
18160394,2008
18265757,2008
18401530,2008
18556785,2008
18592568,1990
18648803,2008
18988223,2009
19246195,2009
19247393,2009
19478828,2009
19620242,2009
19835841,2009
19957443,2010
20122935,2010
20387794,2010
20399259,2010
20406823,2010
20637975,2010
20816933,2010
20937800,2010
21132287,2011
21472278,2012
21536147,2011
21571936,2012
21718029,2011
21768346,2011
22120896,2012
22151149,2012
22156425,2012
