pmid,year
1390106,1992
1624474,1992
1774320,1991
1800380,1992
7562320,1995
7642257,1995
7740086,1995
7936718,1994
8324137,1993
8496781,1993
8514392,1993
8816129,1996
8869494,1996
9048462,1997
9050176,1997
9220164,1997
9310704,1997
9345789,1997
9571899,1997
9573822,1998
10716618,2000
10895690,1999
11327077,2001
11440670,2001
11771577,2001
11856276,1999
11988511,2002
12670069,2003
12709498,2003
15619879,2005
15722627,2005
15774668,2005
16586023,2006
17530037,2007
18077362,2007
18087080,2007
19097755,2009
22326171,2012
22566385,2012
22684253,2012
23943617,2013
25106846,2015
25130130,2014
25139407,2014
25299619,2014
25429361,2014
26646777,2016
28492362,2017
30034639,2018
30365870,2019
30920634,2019
30927646,2019
31083748,2019
31163430,2019
31699813,2020
31890133,2019
32286402,2020
32801139,2020
33207582,2020
33425781,2020
33441919,2021
33820534,2021
34361863,2021
35130347,2022
35669952,2022
36363792,2022
36539569,2023
37140235,2024
37141746,2023
37536958,2023
38128496,2024
38447351,2024
38768706,2024
1390106,1992
1624474,1992
1774320,1991
1800380,1992
7562320,1995
7642257,1995
7740086,1995
7936718,1994
8324137,1993
8496781,1993
8514392,1993
8816129,1996
8869494,1996
9048462,1997
9050176,1997
9220164,1997
9310704,1997
9345789,1997
9571899,1997
9573822,1998
10716618,2000
10895690,1999
11327077,2001
11440670,2001
11771577,2001
11856276,1999
11988511,2002
12670069,2003
12709498,2003
15619879,2005
15722627,2005
15774668,2005
16586023,2006
17530037,2007
18077362,2007
18087080,2007
19097755,2009
22326171,2012
22566385,2012
22684253,2012
22928386,2012
23943617,2013
25106846,2015
25130130,2014
25139407,2014
25299619,2014
25429361,2014
26646777,2016
28492362,2017
30034639,2018
30365870,2019
30920634,2019
30927646,2019
31083748,2019
31163430,2019
31699813,2020
31890133,2019
32286402,2020
32801139,2020
33207582,2020
33425781,2020
33441919,2021
33820534,2021
34361863,2021
35130347,2022
35669952,2022
36363792,2022
36539569,2023
37140235,2024
37141746,2023
37536958,2023
38128496,2024
38447351,2024
38768706,2024
