pmid,year
9676237,1998
10103272,1999
10197992,1999
10671446,2000
10941790,1999
11160100,2001
11673429,2001
12055309,2002
12147465,2002
12486460,2002
12625625,2003
15653897,2005
15746425,2005
16014498,2005
16040350,2005
16162277,2005
16227349,2005
16280485,2005
17071718,2006
17074903,2006
17825342,2007
17973084,2008
18156275,2008
18723648,2008
19014525,2008
19700526,2009
20040594,2010
20233381,2010
21081107,2011
21082780,2010
21098515,2011
21326607,2011
21475616,2010
21518217,2011
22878211,2012
23107454,2012
23430744,2013
23469090,2013
23586990,2014
23719931,2014
23741291,2013
24411456,2014
24725436,2014
24824441,2014
25873457,2015
26621872,2016
27936100,2016
29757128,2018
30363687,2018
31690733,2019
32513681,2020
33837011,2021
36264009,2022
36849793,2023
36985211,2023
37649802,2023
9676237,1998
10103272,1999
10197992,1999
10671446,2000
10941790,1999
11160100,2001
11673429,2001
12055309,2002
12147465,2002
12486460,2002
12625625,2003
15653897,2005
15746425,2005
16014498,2005
16040350,2005
16162277,2005
16227349,2005
16280485,2005
17071718,2006
17074903,2006
17825342,2007
17973084,2008
18156275,2008
18723648,2008
19014525,2008
19700526,2009
20040594,2010
20233381,2010
21081107,2011
21082780,2010
21098515,2011
21326607,2011
21475616,2010
21518217,2011
22878211,2012
23107454,2012
23430744,2013
23469090,2013
23586990,2014
23719931,2014
23741291,2013
24411456,2014
24725436,2014
24824441,2014
25873457,2015
26621872,2016
27936100,2016
29757128,2018
30363687,2018
31690733,2019
32513681,2020
33837011,2021
36264009,2022
36849793,2023
36985211,2023
37649802,2023
