pmid,year
1371065,1992
1380011,1992
7512093,1994
8815077,1996
10437868,1999
10530580,1999
12517864,2003
12807205,2003
16789267,1993
21144565,2011
29688828,2018
30675320,2018
33347052,2021
33879499,2021
35456870,2022
38769078,2024
39170238,2024
115366,1979
1371065,1992
1380011,1992
2927980,1989
7512093,1994
8815077,1996
10437868,1999
10530580,1999
12517864,2003
12807205,2003
16789267,1993
21144565,2011
23009004,2012
29688828,2018
30675320,2018
33347052,2021
33879499,2021
33995793,2021
35456870,2022
38769078,2024
39170238,2024
