pmid,year
1385264,1992
1590689,1992
1703504,1990
2030504,1991
2036022,1991
2145475,1990
3178214,1988
3477998,1987
7629855,1995
7963612,1994
8079632,1994
8123556,1994
8648152,1995
8667035,1995
12386364,2002
18087080,2007
20549955,2010
22876624,2012
23451394,2013
36888802,2023
1385264,1992
1590689,1992
1703504,1990
2030504,1991
2036022,1991
2145475,1990
3178214,1988
3477998,1987
7629855,1995
7963612,1994
8079632,1994
8123556,1994
8648152,1995
8667035,1995
12386364,2002
18087080,2007
20549955,2010
22876624,2012
23451394,2013
34343745,2021
36888802,2023
37547176,2023
