pmid,year
35524,1979
50403,1975
438161,1979
457609,1979
558042,1977
565671,1978
566082,1978
641526,1978
819620,1976
845122,1977
874457,1977
879766,1977
985851,1976
993781,1976
1252494,1976
1262324,1976
1282194,1992
1295484,1992
1380794,1992
1539992,1992
1662939,1991
1662940,1991
1689718,1990
1692677,1990
1748877,1991
1778443,1991
1892390,1991
1905520,1991
1909424,1991
1938880,1991
2030098,1991
2061294,1991
2125818,1990
2198249,1990
2250649,1990
2250655,1990
2262790,1990
2269875,1990
2283426,1990
2363673,1990
2454075,1988
2497707,1989
2504111,1989
2615759,1989
2715111,1989
2743214,1989
3030193,1987
3107465,1987
3118940,1987
3124741,1987
3178205,1988
3223950,1988
3377501,1988
3397009,1988
3426214,1987
3429358,1987
3524460,1986
3579272,1987
3759723,1986
3789721,1986
3789722,1986
4026289,1985
4030526,1985
4051484,1985
4056742,1985
4275991,1974
4287407,1966
4316361,1970
4380801,1966
4552890,1972
4734862,1973
4796347,1973
4990474,1970
5370458,1969
5541030,1971
5554292,1971
5633396,1967
5937235,1966
6413047,1983
6686488,1983
7125656,1982
7153760,1982
7235711,1981
7275867,1981
7369826,1980
7372585,1980
7387158,1980
7440571,1980
7487036,1995
7526615,1994
7576521,1995
7619002,1994
7649434,1995
7665388,1995
7691873,1993
7698657,1995
7750141,1994
7763664,1993
7765567,1994
7765886,1995
7851742,1994
7851752,1994
7899514,1994
7906687,1994
7925367,1994
7988863,1994
8031077,1994
8103789,1993
8157547,1994
8216756,1993
8221378,1993
8261331,1993
8270194,1993
8285663,1993
8368500,1993
8370042,1993
8434931,1993
8534103,1995
8536266,1995
8549811,1996
8559801,1995
8573495,1996
8585797,1995
8612648,1996
8753654,1996
8837463,1996
8880472,1996
8987694,1996
9023916,1997
9023920,1997
9097421,1997
9141683,1997
9143105,1997
9195758,1997
9226961,1997
9229858,1997
9232840,1997
9292992,1997
9483796,1998
9631539,1998
9726903,1998
9871109,1999
10224011,1999
10382263,1999
10427063,1999
10486059,1999
10568481,1999
10679047,2000
10681357,2000
10827280,2000
10913703,2000
11097894,2000
11207718,1999
11298234,2001
11501475,2001
11501477,2001
11501480,2001
11547882,2001
11600392,2001
11872448,2002
11959557,2002
12000995,2002
12007660,2002
12067381,2002
12483606,2001
12489781,2002
12594022,2003
12656174,2003
12848494,2003
12860428,2003
12911711,2003
12916235,2003
14066485,1963
14219019,1964
14569291,2003
14570270,2003
14659538,2003
15150255,2004
15162201,2003
15347749,2004
15381413,2004
15702254,2005
15942871,2005
15991056,2005
16304188,2005
16317136,2005
16345303,1978
16345358,1979
