pmid,year
1503977,1992
7606186,1995
10843070,2000
11021584,2000
11129857,2000
14602636,2003
14657145,2003
15046303,2004
15653849,2005
16162144,2005
16269691,2005
16449439,2006
16595310,2006
18707622,2008
18721684,2008
19749057,2009
21356457,2011
22488103,2012
24271165,2014
24362553,2014
25239531,2014
25529420,2015
27199748,2016
28004153,2017
29487437,2018
30124967,2019
30991667,2019
31784950,2020
31832841,2020
32556932,2021
33161735,2020
33940282,2021
34328568,2021
34937766,2021
36340806,2022
36560678,2022
37364321,2023
37770127,2023
38052128,2024
1503977,1992
7606186,1995
10843070,2000
11021584,2000
11129857,2000
14602636,2003
14657145,2003
15046303,2004
15653849,2005
16162144,2005
16269691,2005
16449439,2006
16595310,2006
18707622,2008
18721684,2008
19749057,2009
21356457,2011
22488103,2012
24271165,2014
24362553,2014
25239531,2014
25529420,2015
27199748,2016
28004153,2017
29487437,2018
29889375,2018
30124967,2019
30991667,2019
31784950,2020
31832841,2020
32556932,2021
33161735,2020
33940282,2021
34328568,2021
34937766,2021
36340806,2022
36560678,2022
37364321,2023
37770127,2023
38052128,2024
