pmid,year
396020,1979
1577699,1992
1699594,1990
7556206,1995
8076652,1994
8386627,1993
8849643,1996
8913814,1996
9081223,1997
9431986,1997
10464949,1999
10526402,1999
14623377,2003
15539073,2004
15539928,2004
15910526,2005
16333346,2005
16585679,2006
16887521,1995
32336380,2020
33820114,1995
396020,1979
1577699,1992
1699594,1990
7556206,1995
8076652,1994
8386627,1993
8849643,1996
8913814,1996
9081223,1997
9431986,1997
10464949,1999
10526402,1999
14623377,2003
15539073,2004
15539928,2004
15910526,2005
16333346,2005
16585679,2006
16887521,1995
32336380,2020
33820114,1995
