pmid,year
1938623,1991
2279296,1990
2351613,1990
3753965,1986
3840791,1985
5726156,1968
6096340,1984
6096341,1984
7622434,1995
8968389,1996
9315084,1997
13152031,1953
16151202,2005
16233097,2001
27209413,2016
35258449,2022
36726576,2022
37463795,2023
37606828,2023
39193913,2024
39322624,2024
39326976,2024
1938623,1991
2279296,1990
2351613,1990
3753965,1986
3840791,1985
5726156,1968
6096340,1984
6096341,1984
7622434,1995
8968389,1996
9315084,1997
13152031,1953
16151202,2005
16233097,2001
27209413,2016
30568692,2018
35258449,2022
36726576,2022
37463795,2023
37606828,2023
39193913,2024
39322624,2024
39326976,2024
