pmid,year
23281612,2012
26813893,2016
27031261,2016
28807017,2017
28903767,2017
31142849,2019
31310211,2019
32291280,2020
32533776,2020
32987144,2020
33616512,2019
34736529,2021
34903740,2021
35096634,2021
35310847,2022
36683675,2022
37198537,2023
38454476,2024
38519882,2024
23281612,2012
26813893,2016
27031261,2016
28807017,2017
28903767,2017
31142849,2019
31310211,2019
32291280,2020
32533776,2020
32987144,2020
33616512,2019
34736529,2021
34903740,2021
35096634,2021
35310847,2022
36683675,2022
37198537,2023
38454476,2024
38519882,2024
