pmid,year
7814500,1994
7857806,1995
8815118,1996
10655386,2000
10722134,2000
10775094,2000
10880983,2000
11029434,2000
11086162,2000
12007480,2002
12037065,2002
12682138,2003
15131227,2004
15528658,2004
16267282,2005
16822636,2007
17123490,2007
18033844,2007
18325036,2008
18482816,2008
18685005,2008
19004369,2008
19432003,2009
20586073,2010
20631116,2010
22130558,2012
24127384,2014
24158552,2013
24689192,2013
24876090,2014
25792043,2015
26220296,2015
26316634,2015
26584467,2015
26769949,2016
27707434,2016
27780002,2016
27932683,2017
28174558,2017
28377885,2017
30931262,2019
31405631,2019
31679629,2019
32025312,2020
33536366,2021
34301946,2021
34388087,2021
34424178,2021
34463239,2021
35318919,2022
36109195,2023
37764203,2023
38216150,2024
38731927,2024
7814500,1994
7857806,1995
8815118,1996
10655386,2000
10722134,2000
10775094,2000
10880983,2000
11029434,2000
11086162,2000
12007480,2002
12037065,2002
12682138,2003
15131227,2004
15528658,2004
16267282,2005
16822636,2007
17123490,2007
18033844,2007
18325036,2008
18482816,2008
18685005,2008
19004369,2008
19432003,2009
20586073,2010
20631116,2010
21413270,1996
22130558,2012
24127384,2014
24158552,2013
24689192,2013
24876090,2014
25792043,2015
26220296,2015
26316634,2015
26584467,2015
26769949,2016
27707434,2016
27780002,2016
27932683,2017
28174558,2017
28377885,2017
30578925,2019
30931262,2019
31405631,2019
31679629,2019
32025312,2020
33536366,2021
34301946,2021
34388087,2021
34424178,2021
34463239,2021
35318919,2022
36109195,2023
37764203,2023
38216150,2024
38731927,2024
