pmid,year
7999130,1994
9336931,1997
10425777,1999
10440380,1999
10672190,2000
10830892,2000
11803019,2002
15466509,2004
16417505,2006
17209072,2007
17392214,2007
19712292,2004
19712392,2004
21304697,2010
21619176,1996
24632263,2014
25186071,2014
25579411,2015
34865208,2022
7999130,1994
9336931,1997
10425777,1999
10440380,1999
10672190,2000
10830892,2000
11803019,2002
15466509,2004
16417505,2006
17209072,2007
17392214,2007
19712292,2004
19712392,2004
21304697,2010
21619176,1996
24632263,2014
25186071,2014
25579411,2015
34865208,2022
