pmid,year
1736960,1992
2691966,1989
8152840,1993
8369586,1993
8530779,1996
8699827,1996
9459406,1997
11825992,2002
15143001,2004
15290751,2004
15936788,2006
17423496,1990
17532849,2007
17852903,2007
21441378,2012
27752324,2016
30855138,2019
30991220,2019
31395108,2019
37986302,2023
1736960,1992
2691966,1989
8152840,1993
8369586,1993
8530779,1996
8699827,1996
9459406,1997
11825992,2002
15143001,2004
15290751,2004
15936788,2006
17423496,1990
17532849,2007
17852903,2007
21441378,2012
27752324,2016
30855138,2019
30991220,2019
31395108,2019
37986302,2023
