pmid,year
12173117,2002
25232167,2014
26292306,2015
26798088,2016
27634868,2016
28659297,2017
28739338,2017
29352082,2018
29883627,2018
29889020,2018
31737279,2019
33338292,2021
34704805,2021
35550024,2022
36801067,2023
37754563,2023
37894115,2023
37909758,2023
38084883,2024
39397790,2024
39533360,2024
12173117,2002
25232167,2014
26292306,2015
26798088,2016
27634868,2016
28659297,2017
28739338,2017
29352082,2018
29883627,2018
29889020,2018
31737279,2019
33338292,2021
34704805,2021
35550024,2022
36801067,2023
37754563,2023
37894115,2023
37909758,2023
38084883,2024
39397790,2024
39533360,2024
