pmid,year
2275852,1990
8795198,1996
9758826,1998
11510138,2001
11931143,2002
12561978,2002
15234526,2004
17588695,2007
18944088,2008
20701664,2010
21705524,2011
24274055,2013
25588564,2015
25773973,2015
26766068,2016
26890088,2016
26910360,2016
27493604,2016
27790193,2016
27834715,2016
28798165,2017
29191170,2017
29298111,2018
29874158,2018
30686827,2019
30708566,2014
30764176,2009
30845607,1999
30866381,1997
30930545,2018
30964420,2019
31368022,2019
32040389,2020
32246284,2020
32824783,2020
33107797,2020
33239704,2020
33622057,2021
33797973,2021
33888499,2021
34645282,2022
35585768,2022
35638842,2022
35640956,2023
37008467,2023
37157097,2023
37194211,2023
37332699,2023
37555725,2024
38192696,2023
38882066,2024
39141420,2024
2275852,1990
8795198,1996
9758826,1998
11510138,2001
11931143,2002
12561978,2002
15234526,2004
17588695,2007
18944088,2008
20701664,2010
21705524,2011
24274055,2013
25588564,2015
25773973,2015
26766068,2016
26890088,2016
26910360,2016
27493604,2016
27790193,2016
27834715,2016
28798165,2017
29191170,2017
29298111,2018
29874158,2018
30686827,2019
30708566,2014
30764176,2009
30845607,1999
30866381,1997
30930545,2018
30964420,2019
31368022,2019
32040389,2020
32246284,2020
32824783,2020
33107797,2020
33239704,2020
33622057,2021
33797973,2021
33888499,2021
34645282,2022
35585768,2022
35638842,2022
35640956,2023
37008467,2023
37157097,2023
37194211,2023
37332699,2023
37555725,2024
38192696,2023
38882066,2024
39141420,2024
