pmid,year
25047,1978
73363,1977
90054,1979
189820,1977
228579,1980
228593,1979
325956,1977
332713,1977
422517,1979
438530,1979
439390,1979
485124,1979
518079,1979
528789,1979
549187,1980
585371,1977
591630,1977
637541,1978
701850,1978
730827,1978
856024,1977
879772,1977
992876,1976
1295761,1992
1295762,1992
1393825,1992
1396748,1992
1429442,1992
1443357,1992
1479960,1992
1512196,1992
1575488,1992
1588843,1992
1599250,1992
1605600,1992
1611759,1992
1708385,1991
1715653,1990
1729221,1992
1804760,1991
1863620,1991
2017610,1991
2022195,1991
2036016,1991
2096397,1990
2148089,1990
2156799,1990
2233400,1990
2280013,1990
2411713,1985
2459583,1988
2474527,1989
2484745,1989
2514115,1989
2537255,1989
2557798,1989
2566734,1989
2643621,1989
2646276,1989
2677161,1989
2679351,1989
2703467,1989
2714070,1989
2714071,1989
2722747,1989
2722748,1989
2800547,1989
2807557,1989
2845859,1988
2882830,1987
2896669,1988
2925954,1989
2985540,1985
2997114,1985
3011755,1986
3029024,1987
3140726,1988
3180306,1988
3281973,1988
3343304,1988
3481541,1987
3510604,1986
3579002,1987
3700336,1986
3729342,1986
3729407,1986
3886544,1985
3888103,1985
3942502,1986
3968032,1985
3972999,1985
3985600,1985
4015069,1985
4019735,1985
4145877,1973
4994626,1971
6115111,1981
6126973,1982
6160104,1980
6177280,1981
6222065,1983
6282191,1981
6332105,1983
6367911,1983
6376535,1984
6405689,1983
6447673,1980
6520221,1984
6630153,1983
6631060,1983
6676177,1983
6681175,1983
6715279,1984
6782076,1980
6782077,1980
6804433,1982
6826520,1983
6833179,1983
6837522,1983
6885166,1983
7054319,1982
7086198,1982
7181480,1982
7194067,1980
7240086,1981
7364728,1980
7399680,1980
7462155,1981
7511814,1994
7548532,1995
7548596,1995
7549160,1995
7574611,1995
7592106,1995
7601836,1995
7691873,1993
7706175,1994
7735920,1995
7851742,1994
7889833,1994
7916585,1993
7924212,1994
7945523,1994
7961215,1994
7961412,1994
8027007,1994
8182338,1994
8192453,1994
8205934,1994
8215280,1993
8324148,1993
8324152,1993
8363386,1993
8407835,1993
8486560,1993
8486573,1993
8541279,1995
8550519,1996
8577235,1995
8642032,1996
8652931,1996
8655559,1996
8655560,1996
8703071,1996
8786627,1996
8833931,1995
8834912,1996
8902412,1996
8919784,1996
8955399,1996
8955400,1996
8955404,1996
8987468,1996
9006015,1997
9028255,1996
9142454,1997
9178362,1997
9202440,1997
9222066,1997
9310712,1997
9335266,1997
9517922,1998
9578166,1998
9750310,1998
9988804,1999
10036382,1998
10413867,1999
10428930,1999
10449780,1999
10470444,1999
10471570,1999
10543789,1999
10572122,1999
10679416,2000
10725342,2000
10742206,2000
10747167,2000
10795599,2000
10797085,2000
10801923,2000
10865439,1999
10882699,2000
10986238,2000
11054172,2000
11120995,2001
11147269,2000
11157169,2001
11168107,2000
11205373,2000
11257040,2001
11260473,2001
11286178,2000
11287153,2001
11287395,2001
11298652,2001
11408211,2001
11542181,1989
11553542,2001
11709306,2001
11717279,2001
11717282,2001
11757427,2001
11851378,2001
11990498,2002
11997163,2002
12055347,2002
12058590,2002
12167534,2002
12173108,2002
12173111,2002
12183246,2002
12421079,2002
12432102,2002
12477438,2002
12548285,2003
12636245,2003
12636249,2003
12663928,2003
12793960,2003
12923294,2003
