pmid,year
10758891,2000
10939654,2000
12202613,2002
15753218,2005
16699488,2006
16808975,2007
17253210,2007
19955277,2010
20810768,2010
24634088,2014
26765763,2016
26914251,2016
27367327,2016
30101067,2018
32645935,2020
34034632,2021
34297701,2021
38890116,2024
38916396,2024
39013098,2024
39579924,2024
10758891,2000
10939654,2000
12202613,2002
15753218,2005
16699488,2006
16808975,2007
17253210,2007
19955277,2010
20810768,2010
24634088,2014
26765763,2016
26914251,2016
27367327,2016
30101067,2018
32645935,2020
34034632,2021
34297701,2021
38890116,2024
38916396,2024
39013098,2024
39579924,2024
