pmid,year
18768601,2008
19926650,2010
20058325,2010
20173064,2010
20491929,2010
20689770,2010
21204937,2011
21418494,2011
21538241,2011
21683735,2011
22060546,2012
22200676,2012
22829608,2012
23345031,2013
23581938,2014
23957535,2014
25049651,2012
25049895,2013
25195890,2014
25424901,2014
25434333,2015
26409956,2015
26643468,2016
26965186,2016
27057310,2016
27146195,2016
27283157,2016
27630632,2016
28248275,2015
28330160,2016
29445454,2018
29494146,2018
29796256,2018
30453603,2018
30478228,2019
31100055,2019
31208117,2019
32106659,2020
33585621,2021
34605764,2021
34814938,2021
34916562,2021
35027089,2022
35704120,2022
36200859,2023
36766266,2023
37762041,2023
38029125,2023
38135052,2024
38369113,2024
39588334,2024
18768601,2008
19926650,2010
20058325,2010
20173064,2010
20491929,2010
20689770,2010
21204937,2011
21418494,2011
21538241,2011
21683735,2011
22060546,2012
22200676,2012
22829608,2012
23345031,2013
23581938,2014
23957535,2014
25049651,2012
25049895,2013
25195890,2014
25424901,2014
25434333,2015
26409956,2015
26643468,2016
26965186,2016
27057310,2016
27146195,2016
27283157,2016
27630632,2016
28248275,2015
28330160,2016
29445454,2018
29494146,2018
29796256,2018
30453603,2018
30478228,2019
31100055,2019
31208117,2019
32106659,2020
33585621,2021
34605764,2021
34814938,2021
34916562,2021
35027089,2022
35704120,2022
36200859,2023
36766266,2023
37762041,2023
38029125,2023
38135052,2024
38369113,2024
39588334,2024
