pmid,year
1194245,1975
6794894,1981
9630898,1996
10319468,1999
11211267,2001
11285507,2001
15879262,2005
16252134,2005
16889013,2003
16957103,2006
17160360,2007
17552223,2007
22949633,2012
26534965,2015
30533652,2018
30603770,2019
31778348,2020
37489575,2023
1194245,1975
6794894,1981
9630898,1996
10319468,1999
11211267,2001
11285507,2001
15879262,2005
16252134,2005
16889013,2003
16957103,2006
17160360,2007
17552223,2007
22949633,2012
26534965,2015
30533652,2018
30603770,2019
31778348,2020
37489575,2023
