pmid,year
10188278,1999
10856370,2000
12039729,2002
12656147,2003
17082407,2006
17241246,2007
17512686,2007
17587701,2007
17978216,2007
18164365,2008
18383229,2008
19319589,2009
19486156,2009
19639991,2009
21642488,2012
23636777,2013
24744015,2014
25099168,2014
25244497,2014
25801599,2015
26453993,2015
28352263,2017
28963214,2017
29163375,2017
29752019,2018
29850960,2018
30174655,2018
30251112,2019
31162815,2019
32553034,2020
32893770,2020
32953233,2020
33826169,2021
34504735,2021
10188278,1999
10856370,2000
12039729,2002
12656147,2003
17082407,2006
17241246,2007
17512686,2007
17587701,2007
17978216,2007
18164365,2008
18383229,2008
19319589,2009
19486156,2009
19639991,2009
21642488,2012
23636777,2013
24744015,2014
25099168,2014
25244497,2014
25801599,2015
26453993,2015
28352263,2017
28963214,2017
29163375,2017
29752019,2018
29850960,2018
30174655,2018
30251112,2019
31162815,2019
32553034,2020
32893770,2020
32953233,2020
33826169,2021
34504735,2021
