pmid,year
1366780,1990
2272924,1990
3016783,1986
3372366,1988
4840436,1974
6639024,1983
6881962,1983
7076570,1982
10826795,2000
15046305,2004
16024079,2005
16346178,1983
19408026,2009
20414322,2010
23136829,2012
23274670,2013
25047182,2014
26465097,2015
28075605,2017
28230521,2017
28582504,2017
30816348,2019
30836614,2019
32103316,2020
37462359,2023
39341787,2024
1366780,1990
2272924,1990
3016783,1986
3372366,1988
4840436,1974
6639024,1983
6881962,1983
7076570,1982
10826795,2000
15046305,2004
16024079,2005
16346178,1983
19408026,2009
20414322,2010
23136829,2012
23274670,2013
25047182,2014
26465097,2015
28075605,2017
28230521,2017
28582504,2017
30816348,2019
30836614,2019
32103316,2020
37462359,2023
39341787,2024
