pmid,year
11425750,2001
12361275,2002
12892151,2003
14657154,2003
16346275,1983
16346801,1985
16584862,2007
17329774,2007
19656922,2010
19949836,2010
21204940,2011
21528581,2011
21906328,2011
21912851,2012
22489111,2012
22760058,2012
22805917,2012
23007525,2013
23090571,2012
23257908,2013
23274958,2013
23759600,2013
23907221,2013
23985542,2013
24033808,2013
24708309,2014
24762175,2014
25051896,2014
25660942,2015
26253576,2015
26476319,2016
26543735,2015
27609930,2016
27623963,2017
27771162,2016
28188207,2017
28450503,2017
28664521,2017
28702008,2017
28945538,2017
29062721,2017
29167262,2017
29550419,2018
30415327,2019
30465324,2019
30576131,2019
31111431,2019
31272719,2019
31316079,2019
31546283,2019
32416401,2020
32625972,2018
32709720,2020
33343732,2020
33715029,2021
33769668,2022
33963474,2021
34075672,2021
34256737,2021
34442641,2021
34489033,2021
34595248,2017
34818799,2022
34824539,2021
35355385,2022
35664931,2022
35898292,2022
36084460,2023
36246246,2022
36432852,2022
36610183,2023
36776386,2023
37089186,2023
37389331,2023
37737118,2023
37816810,2023
37881019,2023
37894043,2023
37930436,2023
37991716,2023
38082291,2023
38213415,2024
38495150,2024
38631248,2024
38634012,2024
38836684,2024
39004025,2024
39022771,2024
39128153,2024
39295543,2024
39411977,2024
39461961,2024
11425750,2001
12361275,2002
12892151,2003
14657154,2003
16346275,1983
16346801,1985
16584862,2007
17329774,2007
19656922,2010
19949836,2010
21204940,2011
21528581,2011
21906328,2011
21912851,2012
22489111,2012
22760058,2012
22805917,2012
23007525,2013
23090571,2012
23257908,2013
23274958,2013
23759600,2013
23907221,2013
23985542,2013
24033808,2013
24708309,2014
24762175,2014
25051896,2014
25660942,2015
26253576,2015
26476319,2016
26543735,2015
27609930,2016
27623963,2017
27771162,2016
28188207,2017
28450503,2017
28664521,2017
28702008,2017
28945538,2017
29062721,2017
29167262,2017
29550419,2018
30415327,2019
30465324,2019
30576131,2019
31111431,2019
31272719,2019
31316079,2019
31546283,2019
32416401,2020
32625972,2018
32709720,2020
33343732,2020
33715029,2021
33769668,2022
33963474,2021
34075672,2021
34256737,2021
34442641,2021
34489033,2021
34595248,2017
34818799,2022
34824539,2021
35355385,2022
35664931,2022
35898292,2022
36084460,2023
36246246,2022
36432852,2022
36610183,2023
36776386,2023
37089186,2023
37389331,2023
37737118,2023
37816810,2023
37881019,2023
37894043,2023
37930436,2023
37991716,2023
38082291,2023
38213415,2024
38495150,2024
38631248,2024
38634012,2024
38836684,2024
39004025,2024
39022771,2024
39128153,2024
39295543,2024
39411977,2024
39461961,2024
