pmid,year
7547291,1995
8370733,1993
8727888,1996
8816598,1996
8894575,1996
9124857,1996
9157120,1997
9228743,1997
9488824,1998
9505178,1998
9574722,1998
9593121,1998
9817901,1998
9868692,1998
10074508,1999
10342655,1999
10404334,1999
10482033,1999
10535186,1999
11208813,2001
11333587,2001
11451706,2001
11594602,2001
11749760,2002
12160322,2002
12235925,2003
12439810,2002
12499210,2003
12565065,2003
12654678,2003
12855719,2003
12892119,2003
14602367,2003
14657140,2003
15544085,2004
15544086,2004
15589223,2005
15855486,2005
15959988,2004
16369667,2005
17147766,2006
17370571,2007
18809563,2008
19060075,2008
19153032,2009
19440981,2009
19876565,2009
20434850,2010
20624090,2010
21239871,2011
22361761,2012
23806703,2013
23811360,2013
26288572,2015
26324578,2015
26816893,2015
27788054,2017
27834713,2016
28011352,2017
28700261,2017
28888870,2017
28912325,2017
29066761,2017
29221301,2017
29752561,2018
30102894,2018
30248572,2018
30305384,2018
30550229,2019
30588419,2018
31343792,2019
31776886,2020
31880890,2019
31963167,2020
31999641,2018
32605474,2021
32718823,2021
33318249,2020
34239764,2021
34729064,2021
34743096,2022
34807410,2023
34937183,2021
35044941,2021
35082772,2021
35170983,2022
35208706,2022
35352202,2022
35380248,2022
35695820,2022
35708077,2023
35873283,2022
36006324,2022
36352270,2023
36466658,2022
36541778,2023
36942838,2023
37004579,2023
38784795,2024
38846689,2024
39081786,2024
39083712,2024
39448409,2024
39479577,2024
7547291,1995
8370733,1993
8727888,1996
8816598,1996
8894575,1996
9124857,1996
9157120,1997
9228743,1997
9488824,1998
9505178,1998
9574722,1998
9593121,1998
9817901,1998
9868692,1998
10074508,1999
10342655,1999
10404334,1999
10482033,1999
10535186,1999
11208813,2001
11333587,2001
11451706,2001
11594602,2001
11749760,2002
12160322,2002
12235925,2003
12439810,2002
12499210,2003
12565065,2003
12654678,2003
12855719,2003
12892119,2003
14602367,2003
14657140,2003
15315020,2003
15544085,2004
15544086,2004
15589223,2005
15855486,2005
15959988,2004
16369667,2005
17147766,2006
17370571,2007
18809563,2008
19060075,2008
19153032,2009
19440981,2009
19876565,2009
20434850,2010
20624090,2010
21239871,2011
22361761,2012
23806703,2013
23811360,2013
26288572,2015
26324578,2015
26816891,2015
26816893,2015
27032253,2015
27788054,2017
27834713,2016
28011352,2017
28264610,2017
28700261,2017
28757016,2017
28888870,2017
28912325,2017
29066761,2017
29221301,2017
29752561,2018
30102894,2018
30248572,2018
30305384,2018
30550229,2019
30588419,2018
30695529,2017
31343792,2019
31776886,2020
31880890,2019
31963167,2020
31999641,2018
32605474,2021
32718823,2021
33318249,2020
34239764,2021
34729064,2021
34743096,2022
34807410,2023
34937183,2021
35044941,2021
35082772,2021
35170983,2022
35208706,2022
35352202,2022
35380248,2022
35695820,2022
35708077,2023
35873283,2022
36006324,2022
36352270,2023
36466658,2022
36541778,2023
36942838,2023
37004579,2023
38784795,2024
38846689,2024
39046207,2024
39081786,2024
39083712,2024
39448409,2024
39479577,2024
