pmid,year
8123554,1994
8573485,1996
8863414,1996
15904496,2005
17911257,2007
18852454,2008
21576236,2011
21841796,2011
22776405,2012
24285658,2013
24673892,2014
25402616,2014
25750180,2015
25938806,2015
28115382,2017
28115631,2017
28134517,2017
28893065,2018
29507289,2018
29657968,2024
29730250,2018
32469307,2020
32771533,2020
32938846,2020
33331123,2020
34232633,2021
34288418,2021
35174698,2022
36594705,2023
37000229,2023
37660294,2023
37866893,2023
38365818,2024
38404664,2024
38850024,2024
8123554,1994
8573485,1996
8863414,1996
15904496,2005
17911257,2007
18852454,2008
21576236,2011
21841796,2011
22776405,2012
24285658,2013
24673892,2014
25402616,2014
25750180,2015
25938806,2015
28115382,2017
28115631,2017
28134517,2017
28893065,2018
29507289,2018
29657968,2024
29730250,2018
32469307,2020
32771533,2020
32938846,2020
33331123,2020
34232633,2021
34288418,2021
35174698,2022
36594705,2023
37000229,2023
37660294,2023
37866893,2023
38365818,2024
38404664,2024
38850024,2024
