pmid,year
12892110,2003
16924482,2006
17488508,2007
17586634,2007
17600048,2007
17993528,2008
18310028,2008
18641134,2008
18676669,2008
18693239,2008
18798007,2009
19028893,2009
19336405,2009
19339500,2009
19421892,2009
19435848,2009
19437128,2009
19568953,2009
19749040,2009
19784828,2009
19825618,2009
20038587,2010
20077007,2010
20349210,2010
20378984,2010
20405215,2010
20521767,2010
20532738,2010
20600130,2010
20650900,2010
20875391,2011
20937805,2010
21142050,2011
21233162,2011
21420930,2011
21476570,2011
21510667,2011
21550979,2011
21681991,2011
21747809,2011
21764919,2011
21764989,2011
21804928,2011
21833317,2011
21846125,2011
21870189,2011
21923120,2011
21965575,2011
22065552,2012
22070388,2012
22092713,2011
22272813,2012
22577986,2012
22685072,2012
22690836,2012
23098608,2012
23161024,2013
23368794,2013
23368845,2013
23396908,2013
23435510,2013
23560066,2013
23669190,2013
23828400,2013
24047985,2013
24052268,2013
24078352,2013
24151992,2013
24312414,2013
24490821,2014
24495924,2014
24559170,2014
24584903,2014
24586995,2014
24655205,2014
24789521,2014
24806924,2014
24862580,2014
24923179,2014
24950126,2014
25014729,2014
25141176,2014
25495377,2014
26061391,2015
26088139,2015
26168991,2016
26234460,2016
26258685,2015
26266851,2015
26269993,2014
26270377,2014
26290985,2012
26291105,2012
26331578,2015
26589322,2016
26804137,2016
26816140,2016
26869354,2016
26936794,2016
27114180,2016
27121868,2016
27190141,2016
27240572,2016
27335466,2016
27341807,2016
27427396,2016
27438068,2016
27534696,2016
27565613,2016
28159567,2017
28252967,2017
28422512,2017
28579086,2017
28643169,2018
28809455,2017
28955987,2017
29090426,2018
29119426,2018
29150516,2018
29198987,2018
29680900,2018
29863357,2018
29863366,2018
30126840,2018
30182280,2019
30258522,2018
30315435,2019
30482829,2018
30537470,2019
30858832,2019
30908616,2019
30958204,2019
31660744,2019
31900999,2020
33051772,2021
33178160,2020
33214250,2020
33258578,2020
34314175,2021
35225690,2022
36125941,2023
36192412,2022
36671751,2022
36693097,2023
36700861,2023
36790022,2023
36822492,2023
37180033,2023
38138064,2023
38198639,2024
38538911,2024
38540731,2024
38546236,2024
38625595,2024
39374847,2024
39572143,2024
12892110,2003
16924482,2006
17488508,2007
17586634,2007
17600048,2007
17993528,2008
18310028,2008
18641134,2008
18676669,2008
18693239,2008
18798007,2009
19028893,2009
19336405,2009
19339500,2009
19421892,2009
19435848,2009
19437128,2009
19568953,2009
19749040,2009
19784828,2009
19825618,2009
20038587,2010
20077007,2010
20349210,2010
20378984,2010
20405215,2010
20521767,2010
20532738,2010
20600130,2010
20650900,2010
20875391,2011
20937805,2010
21142050,2011
21233162,2011
21420930,2011
21476570,2011
21510667,2011
21550979,2011
21681991,2011
21747809,2011
21764919,2011
21764989,2011
21804928,2011
21833317,2011
21846125,2011
21870189,2011
21923120,2011
21965575,2011
22065552,2012
22070388,2012
22092713,2011
22272813,2012
22577986,2012
22685072,2012
22690836,2012
23098608,2012
23161024,2013
23368794,2013
23368845,2013
23396908,2013
23435510,2013
23560066,2013
23669190,2013
23828400,2013
24047985,2013
24052268,2013
24078352,2013
24151992,2013
24312414,2013
24490821,2014
24495924,2014
24559170,2014
24584903,2014
24586995,2014
24655205,2014
24789521,2014
24806924,2014
24862580,2014
24923179,2014
24950126,2014
25014729,2014
25141176,2014
25495377,2014
26061391,2015
26088139,2015
26168991,2016
26234460,2016
26258685,2015
26266851,2015
26269993,2014
26270377,2014
26290985,2012
26291105,2012
26331578,2015
26589322,2016
26804137,2016
26816140,2016
26869354,2016
26936794,2016
27114180,2016
27121868,2016
27190141,2016
27240572,2016
27335466,2016
27341807,2016
27427396,2016
27438068,2016
27534696,2016
27565613,2016
28159567,2017
28252967,2017
28422512,2017
28579086,2017
28643169,2018
28809455,2017
28955987,2017
29090426,2018
29119426,2018
29150516,2018
29198987,2018
29680900,2018
29863357,2018
29863366,2018
30126840,2018
30182280,2019
30258522,2018
30315435,2019
30482829,2018
30537470,2019
30858832,2019
30908616,2019
30958204,2019
31660744,2019
31900999,2020
33051772,2021
33178160,2020
33214250,2020
33258578,2020
34314175,2021
35225690,2022
36125941,2023
36192412,2022
36671751,2022
36693097,2023
36700861,2023
36790022,2023
36822492,2023
37180033,2023
38138064,2023
38198639,2024
38538911,2024
38540731,2024
38546236,2024
38625595,2024
39374847,2024
39572143,2024
