pmid,year
8940431,1996
10913418,2000
11081578,2000
11283032,2001
11326044,2001
11402008,2001
11427591,2001
12099735,2002
12676870,2003
12709349,2003
12734264,2003
12791932,2003
15036371,2004
15504279,2004
15879240,2005
20639227,2011
22099521,2012
24426116,2013
24874681,2014
26927996,2016
27260619,2016
30402996,2019
31731086,2019
8940431,1996
10913418,2000
11081578,2000
11283032,2001
11326044,2001
11402008,2001
11427591,2001
12099735,2002
12676870,2003
12709349,2003
12734264,2003
12791932,2003
15036371,2004
15504279,2004
15879240,2005
20639227,2011
22099521,2012
24426116,2013
24874681,2014
26927996,2016
27048999,2016
27260619,2016
30402996,2019
31731086,2019
