pmid,year
1663152,1991
2075982,1990
3508293,1987
7893671,1995
7906142,1994
8180169,1994
8312268,1994
9352374,1997
10631972,1999
14282371,1965
15157080,2004
15388233,2004
15803387,2005
16347499,1987
17203501,2007
18588027,1989
19039525,2009
19047815,2008
20195792,2010
26790712,2016
27170067,2016
27298302,2016
28963217,2017
29335919,2018
30087936,2018
31512511,2021
33180018,2020
33345538,2020
38907837,2024
39481710,2024
1663152,1991
2075982,1990
3508293,1987
7893671,1995
7906142,1994
8180169,1994
8312268,1994
9352374,1997
10631972,1999
14282371,1965
15157080,2004
15388233,2004
15803387,2005
16347499,1987
17203501,2007
18588027,1989
19039525,2009
19047815,2008
20195792,2010
26790712,2016
27170067,2016
27298302,2016
28963217,2017
29335919,2018
30087936,2018
31512511,2021
33180018,2020
33345538,2020
38907837,2024
39481710,2024
