pmid,year
8593098,1996
10434064,1999
11409547,2001
11827538,2002
12547797,2003
12549916,2003
12641464,2003
12719252,2003
12939133,2003
14967022,2004
15345564,2004
15728382,2005
15779902,2005
15870207,2005
15884065,2005
16121278,2005
16229455,2005
16460756,2006
16716929,2006
16739227,2006
16752896,2006
17015839,2006
18007033,2007
18198898,2008
18309395,2008
18346084,2008
18606739,2008
19381605,2009
19429705,2009
19763957,2009
19791418,2005
20363227,2010
20953237,2010
21214273,2011
22325281,2012
22528767,2013
22911088,2012
22958002,2013
23144460,2013
23616177,2013
23991253,2013
24204364,2013
25946641,2015
27298580,2016
27305463,2016
27749038,2016
27897362,2017
27920768,2016
27973895,2016
28035953,2016
28538148,2017
29465990,2018
29648836,2018
30104345,2018
32098991,2020
33334095,2020
33722526,2021
34180399,2021
34750952,2022
34780163,2021
36197090,2022
36269101,2022
38897608,2024
8593098,1996
10434064,1999
11409547,2001
11827538,2002
12547797,2003
12549916,2003
12641464,2003
12719252,2003
12939133,2003
14967022,2004
15345564,2004
15728382,2005
15779902,2005
15870207,2005
15884065,2005
16121278,2005
16229455,2005
16460756,2006
16716929,2006
16739227,2006
16752896,2006
17015839,2006
18007033,2007
18198898,2008
18309395,2008
18346084,2008
18606739,2008
19381605,2009
19429705,2009
19763957,2009
19791418,2005
20363227,2010
20953237,2010
21214273,2011
22325281,2012
22528767,2013
22911088,2012
22958002,2013
23144460,2013
23616177,2013
23991253,2013
24204364,2013
25057327,2014
25946641,2015
27298580,2016
27305463,2016
27749038,2016
27897362,2017
27920768,2016
27973895,2016
28035953,2016
28538148,2017
29465990,2018
29648836,2018
30104345,2018
32098991,2020
33334095,2020
33722526,2021
34180399,2021
34750952,2022
34780163,2021
36197090,2022
36269101,2022
38897608,2024
