pmid,year
11832522,2002
11837294,2002
14768468,2003
15184564,2004
16324840,2006
17453727,2007
17523680,2007
19060071,2008
19123799,2009
21480666,2011
23874076,2009
24166155,2014
26318448,2015
27639489,2016
31148180,2019
32089984,2020
32755698,2020
33485864,2021
35304507,2022
35802152,2022
36003353,2022
37651966,2023
38428718,2024
38597299,2024
38977706,2024
11832522,2002
11837294,2002
14768468,2003
15184564,2004
16324840,2006
17453727,2007
17523680,2007
19060071,2008
19123799,2009
21480666,2011
23874076,2009
24166155,2014
26318448,2015
27041199,2008
27639489,2016
31148180,2019
32089984,2020
32755698,2020
33485864,2021
35304507,2022
35802152,2022
36003353,2022
37651966,2023
38428718,2024
38597299,2024
38977706,2024
