pmid,year
8029,1976
10259,1976
105024,1979
127031,1975
127032,1975
151130,1978
280284,1978
401771,1977
977126,1976
1066115,1976
1068997,1975
1150629,1975
1331019,1992
1554484,1992
1837056,1991
1939582,1991
2041949,1991
2271912,1991
2305182,1990
2627499,1989
2926794,1989
3152063,1988
3270591,1988
3511110,1986
3864216,1985
4031045,1985
4154653,1974
4513115,1973
5059624,1972
5213005,1965
5335235,1966
5787001,1969
5970130,1966
6031368,1967
6083389,1967
6165736,1981
6291160,1982
6692239,1984
6822410,1983
6937247,1981
6953937,1982
7001901,1980
7048217,1982
7148458,1982
7168318,1982
7325628,1981
7795070,1995
7912643,1994
8513815,1993
8858893,1996
8938638,1996
10872401,1987
11438899,2001
11931161,2002
12351228,2002
12483235,2002
12734240,2003
13416200,1957
13483608,1957
13575396,1958
13705433,1961
13912471,1962
13951402,1962
14066482,1963
14270476,1996
14871191,2004
15023979,2004
15190795,2004
15642056,2005
16701598,2005
16857623,2006
16887710,2003
17098542,2006
17517058,2007
17760545,2007
17949342,2007
18422583,2008
18477431,2008
19228092,2009
21304648,2009
22230464,2012
24935532,2014
27422156,2017
28606669,2017
28757251,2017
28862802,2017
29520825,2018
30826136,2020
31681625,2019
32797447,2021
33057825,2021
33604753,2021
33867268,2021
35114271,2022
35579429,2022
36078462,2022
36316451,2022
37014213,2023
38373985,2024
38679133,2024
39003582,2024
8029,1976
10259,1976
105024,1979
127031,1975
127032,1975
151130,1978
280284,1978
401771,1977
977126,1976
1066115,1976
1068997,1975
1150629,1975
1331019,1992
1554484,1992
1837056,1991
1939582,1991
2041949,1991
2271912,1991
2305182,1990
2627499,1989
2926794,1989
3152063,1988
3270591,1988
3511110,1986
3864216,1985
4031045,1985
4154653,1974
4513115,1973
5059624,1972
5213005,1965
5335235,1966
5787001,1969
5970130,1966
6031368,1967
6083389,1967
6165736,1981
6291160,1982
6692239,1984
6822410,1983
6937247,1981
6953937,1982
7001901,1980
7048217,1982
7148458,1982
7168318,1982
7325628,1981
7795070,1995
7912643,1994
8513815,1993
8858893,1996
8938638,1996
10872401,1987
11438899,2001
11931161,2002
12351228,2002
12483235,2002
12734240,2003
13416200,1957
13483608,1957
13575396,1958
13705433,1961
13912471,1962
13951402,1962
14066482,1963
14270476,1996
14871191,2004
15023979,2004
15190795,2004
15642056,2005
16701598,2005
16857623,2006
16887710,2003
17098542,2006
17517058,2007
17760545,2007
17949342,2007
18422583,2008
18477431,2008
19228092,2009
21304648,2009
22230464,2012
24935532,2014
27422156,2017
28606669,2017
28757251,2017
28862802,2017
29520825,2018
30826136,2020
31681625,2019
32797447,2021
33057825,2021
33604753,2021
33867268,2021
35114271,2022
35579429,2022
36078462,2022
36316451,2022
37014213,2023
38373985,2024
38679133,2024
39003582,2024
