pmid,year
12656185,2003
15276980,2004
15872260,2005
16236577,2005
19089694,2009
19329598,2009
19954731,2010
20843618,2011
21145184,2011
21313855,2010
21602325,2011
21742925,2011
22526722,2012
22582057,2012
22728126,2012
22856188,2012
23359626,2013
23509151,2013
23966514,2013
24090812,2013
24098932,2013
24115542,2013
24235226,2013
24313352,2014
25144260,2014
25223320,2014
25246024,2014
25495603,2014
26004945,2015
26063044,2015
26443063,2015
26478167,2015
26729352,2016
26915521,2016
27116607,2016
27171757,2016
27771057,2016
28301236,2017
28619135,2017
28848739,2017
28957004,2017
29243936,2018
29381805,2018
29434034,2018
29441195,2022
29471426,2018
29517269,2018
29613813,2018
29615242,2018
29615261,2018
30528016,2019
30559219,2019
30567563,2018
30943226,2019
31013003,2019
31022414,2019
31230158,2019
31526229,2020
31865689,2019
31902298,2020
31923511,2020
31967433,2019
31979285,2020
32095060,2019
32156313,2020
32186507,2020
32375499,2020
32550616,2020
32735874,2020
32784954,2020
32825511,2020
33570106,2020
33596999,2021
33679724,2020
33969032,2021
34543506,2022
34902538,2022
35971557,2022
36051765,2022
36617648,2022
36778889,2023
36830204,2023
37237806,2023
37513011,2023
37612766,2023
37623952,2023
37889324,2023
38251385,2024
38301451,2024
38525234,2024
38535580,2024
39012584,2024
39350058,2024
39374885,2024
39510311,2024
39550863,2024
39599542,2024
12656185,2003
15276980,2004
15872260,2005
16236577,2005
19089694,2009
19329598,2009
19954731,2010
20843618,2011
21145184,2011
21313855,2010
21602325,2011
21742925,2011
22526722,2012
22582057,2012
22728126,2012
22856188,2012
23359626,2013
23509151,2013
23966514,2013
24090812,2013
24098932,2013
24115542,2013
24235226,2013
24313352,2014
25144260,2014
25223320,2014
25246024,2014
25495603,2014
26004945,2015
26063044,2015
26443063,2015
26478167,2015
26729352,2016
26915521,2016
27116607,2016
27171757,2016
27771057,2016
28301236,2017
28619135,2017
28848739,2017
28957004,2017
29243936,2018
29381805,2018
29434034,2018
29441195,2022
29471426,2018
29517269,2018
29613813,2018
29615242,2018
29615261,2018
30528016,2019
30559219,2019
30567563,2018
30943226,2019
31013003,2019
31022414,2019
31230158,2019
31526229,2020
31865689,2019
31902298,2020
31923511,2020
31967433,2019
31979285,2020
32095060,2019
32156313,2020
32186507,2020
32375499,2020
32550616,2020
32735874,2020
32784954,2020
32825511,2020
33570106,2020
33596999,2021
33679724,2020
33969032,2021
34543506,2022
34902538,2022
35971557,2022
36051765,2022
36617648,2022
36778889,2023
36830204,2023
37237806,2023
37513011,2023
37612766,2023
37623952,2023
37889324,2023
38251385,2024
38301451,2024
38525234,2024
38535580,2024
39012584,2024
39350058,2024
39374885,2024
39510311,2024
39550863,2024
39599542,2024
