pmid,year
11137599,2001
11240138,2001
11330668,2001
11381962,2001
11418574,2001
11445070,2001
11508850,2001
11676009,2001
11722543,2001
11741873,2002
11761368,2001
11782519,2002
11844787,2002
11857277,2002
11870759,2002
11899469,2001
11914338,2002
11916703,2002
11950997,2002
11980275,2002
12007804,2002
12070689,2002
12138760,2002
12151232,2002
12196160,2002
12206888,2002
12226860,2002
12244722,2002
12353878,2002
12420179,2002
12480902,2002
12482597,2002
12521179,2002
12572691,2003
12588097,2002
12656161,2003
12737820,2003
12775038,2003
12834281,2003
12837511,2003
12855721,2003
12882579,2003
12902280,2003
12913298,2003
14532077,2003
14566432,2003
14615592,2003
14643991,2004
14675496,2003
14679904,2004
14733394,2003
14741355,2004
14756533,2003
14991647,2004
15044493,2004
15044494,2004
15105888,2004
15177901,2004
15178473,2004
15212270,2004
15219250,2004
15256554,2004
15271559,2004
15274476,2004
15294777,2004
15313256,2004
15315231,2005
15342018,2004
15345397,2004
15364533,2004
15366556,2004
15467448,2004
15482595,2004
15533017,2004
15580998,2004
15618623,2004
15676194,2005
15698655,2005
15737401,2005
15772947,2005
15805776,2005
15816681,2005
15823398,2005
15843644,2005
15850381,2005
15862360,2005
15870452,2005
15895264,2005
15932984,2005
15941383,2005
15942007,2005
16000261,2006
16027952,2005
16041147,2005
16059779,2005
16084715,2006
16095897,2006
16112213,2006
16173093,2005
16202233,2005
16212040,2006
16215821,2005
16219502,2005
16223579,2006
16233056,2001
16233399,2003
16233452,2003
16233540,2003
16233646,2004
16233789,2005
16233835,2005
16234867,2005
16238107,2005
16244438,2005
16257910,2005
16269739,2005
16271718,2005
16315977,2005
16315978,2005
16400536,2006
16431087,2006
16440341,2006
16473774,2005
16500099,2007
16584633,2006
16604275,2006
16699582,2006
16807941,2006
16825452,2006
16830224,2006
16869974,2006
16878550,2006
16883881,2006
16915698,2006
16933620,2006
16937398,2007
16979768,2007
17020550,2006
17045281,2006
17059483,2007
17082918,2007
17091343,2007
17140808,2007
17185539,2007
17187443,2007
17189359,2007
17203061,2007
17222129,2007
17261516,2007
17273146,2006
17302937,2007
17304566,2007
17338273,2006
17351095,2007
17355989,2007
17360620,2007
17376665,2008
17395555,2007
17449698,2007
17454821,2007
17470358,2007
17508258,2007
17552248,2007
17564609,2007
17578413,2007
17600067,2007
17612201,2007
17660944,2007
17660945,2007
17698352,2008
17897227,2007
17897948,2007
17904676,2007
17909890,2007
17911085,2007
17943987,2008
17950555,2007
17966524,2007
17975731,2008
17981935,2008
17983721,2008
17986789,2007
17986795,2007
17993268,2009
18039818,2008
18058071,2008
18083856,2008
18083864,2008
18203861,2008
18294712,2008
18297864,2008
18317695,2008
18325759,2008
18367394,2008
18373686,2008
18388983,2008
18391470,2008
18478280,2008
18496880,2008
18512002,2008
18534824,2008
18554786,2009
18563664,2006
18574631,2008
18581266,2009
18589982,2008
18600049,2008
18603796,2008
18618174,2008
18632666,2008
18640267,2008
18665419,2008
18667572,2008
18667860,2008
18791023,2008
18803673,2008
18825980,2008
18835548,2008
18955052,2008
18955818,2008
19025650,2008
19047816,2008
19055775,2008
19076637,2008
19077236,2008
19085035,2009
19090483,2009
19101128,2009
19192781,2008
19225840,2009
19229526,2009
19239530,2009
19294434,2009
19319595,2009
19319598,2009
19332831,2009
19333635,2009
19441229,2009
19445839,2009
19483787,2009
19502725,2009
19555508,2009
19610075,2010
19652354,2009
19666734,2009
19678846,2009
19699031,2009
19703284,2009
19727950,2009
19787416,2010
19800769,2010
19806397,2010
19879686,2010
19880247,2010
19898546,2009
20012335,2010
20033172,2010
20122794,2010
20159572,2010
20208432,2010
20303979,2010
20362439,2010
20406700,2010
20432949,2010
20442397,2010
20460735,2010
20480358,2010
20541532,2010
20546308,2010
20576116,2010
20582711,2010
20627124,2011
20630730,2011
20644934,2011
20645754,2010
20678913,2010
20702072,2010
20799944,2010
20852847,2010
20863700,2011
20884692,2011
20957368,2011
21071859,2010
21128632,2011
21132364,2011
21146407,2011
21191788,2011
21219871,2011
21239041,2011
21239150,2011
21255296,2009
21275254,2010
21282905,2010
21305293,2011
21308384,2011
21316943,2011
21318282,2011
21357431,2011
21364293,2011
21404698,2011
21438567,2011
21472537,2011
21535043,2011
21604047,2011
21617342,2011
21638040,2011
21691775,2011
21698546,2011
21705214,2011
21705549,2011
21724883,2011
21784630,2011
21789491,2011
21830017,2012
21833324,2011
21847529,2011
21862325,2011
