pmid,year
3145712,1988
3416881,1988
10049872,1999
12732570,2003
12823193,2003
12871233,2003
14766550,2004
15294771,2004
15358490,2004
16349323,1994
16849807,2006
19187283,2009
19709300,2002
20110731,2010
23088741,2013
23523720,2013
24973598,2014
27297401,2016
27701823,2016
27873195,2017
28158724,2017
29753938,2018
34285365,2022
36422375,2022
3145712,1988
3416881,1988
10049872,1999
12732570,2003
12823193,2003
12871233,2003
14766550,2004
15294771,2004
15358490,2004
16349323,1994
16849807,2006
19187283,2009
19709300,2002
20110731,2010
23088741,2013
23523720,2013
24973598,2014
27297401,2016
27701823,2016
27873195,2017
28158724,2017
29753938,2018
34285365,2022
36422375,2022
