pmid,year
27542,1978
486487,1979
692395,1978
1082813,1976
1137365,1975
1175596,1975
1252995,1976
1325060,1992
1367540,1991
1368295,1992
1368569,1990
1396685,1992
1429306,1992
1629178,1992
1907300,1991
1961976,1992
2044194,1991
2066342,1991
2228964,1990
2506107,1989
2764571,1989
3146566,1988
3262341,1988
3525512,1986
3779528,1986
3939582,1985
5156378,1971
5515109,1970
6311095,1983
6410990,1983
6434507,1984
6688117,1983
6817904,1982
6894934,1981
7344536,1981
7472904,1995
7651138,1995
7698673,1995
7737150,1995
7764136,1993
7764382,1993
7765104,1994
7790570,1995
7814704,1994
7816043,1994
7832808,1995
7851737,1994
7851738,1994
7859355,1995
7925424,1994
8039668,1994
8045427,1994
8087810,1994
8104928,1993
8113230,1993
8117086,1994
8161167,1994
8201050,1994
8371107,1993
8510571,1993
8526515,1995
8529226,1995
8536251,1995
8550503,1996
8574400,1995
8675780,1996
8766699,1996
8827460,1996
8852681,1996
8864228,1996
8867635,1996
8880454,1996
8901109,1996
8901799,1996
8902269,1997
8936307,1996
8936308,1996
8979334,1997
8982076,1996
8988641,1996
9004508,1996
9009072,1997
9029350,1996
9064070,1997
9079939,1997
9081225,1997
9098049,1997
9172341,1997
9172434,1997
9175562,1997
9212432,1997
9276927,1997
9291572,1997
9292995,1997
9313133,1997
9313136,1997
9361443,1997
9406064,1997
9421914,1997
9490016,1998
9534241,1998
9572959,1998
9580131,1998
9603827,1998
9692208,1998
9721662,1998
9726890,1998
9750270,1998
9765824,1998
9766226,1998
9767713,1998
9829922,1998
10103235,1999
10208803,1999
10223978,1999
10386295,1999
10416158,1999
10419958,1999
10456743,1999
10510483,1999
10532376,1999
10532381,1999
10540246,1999
10545264,1999
10584024,1999
10613874,2000
10653753,2000
10679053,2000
10686131,2000
10713218,2000
10742197,2000
10791782,2000
10792515,2000
10831437,2000
10840680,2000
10843070,2000
10877094,2000
10923793,2000
10930751,2000
10931898,2000
10946835,2000
10966398,2000
10984143,2000
11003223,2000
11034301,2000
11097908,2000
11097915,2000
11117331,2000
11124903,2001
11129605,2000
11169053,2001
11178730,2001
11204766,2000
11229915,2001
11282642,2001
11325558,2001
11384026,2001
11397465,2001
11472525,2001
11496002,2001
11556904,2001
11699441,2001
11722662,2001
11735368,2001
11754349,2002
11762194,2001
11796618,2002
11836245,2002
11922771,2002
11927989,2002
11928956,2001
11938463,2002
11972683,2002
12010556,2002
12021789,2002
12028429,2002
12038575,2002
12047105,2002
12054772,2002
12070074,2002
12089043,2002
12172611,2002
12180783,2002
12234457,2002
12353877,2002
12369200,2002
12390494,2002
12402076,2002
12416795,2002
12416800,2002
12440716,2002
12457589,2003
12487440,2002
12540390,2003
12545379,2003
12571057,2003
12571058,2003
12631191,2003
12647949,2003
12682863,2003
12703606,2003
12717035,2003
12749837,2003
12754227,2003
12755477,2003
12788721,2003
12817780,2003
12834275,2003
12892491,2004
12911693,2003
12916827,2003
12949701,2003
12957917,2003
13270506,1955
13438850,1957
13439152,1957
14507018,2003
14657145,2003
14711630,2004
14711641,2004
14740817,2003
14769476,2004
14962128,2004
14968979,2004
14992575,2004
15036072,2004
15059211,2004
15083312,2004
15133096,2004
15175633,2004
15193800,2004
15193805,2004
15240255,2004
15244060,1998
15268972,2004
15328209,2004
15334032,2004
15355531,2004
15377601,2004
15450655,2004
15462565,2004
15537298,2004
15539524,2004
15605713,2004
15610418,2005
15633784,2004
15653849,2005
15660218,2005
15746373,2005
15770479,2005
15893395,2005
15895737,2005
15920260,2005
15932998,2005
15941626,2005
15987453,2005
16093403,2005
16099524,2005
16125908,2005
16148174,2005
16162144,2005
16164041,2005
16233254,2002
16238742,2005
16246229,2005
16269809,2005
16297479,2006
16345291,1978
16346322,1983
16347041,1986
16347053,1986
16348113,1990
16348347,1990
16348661,1992
16348761,1992
16348794,1992
16364832,2005
16407709,2006
16419576,2005
16419579,2005
16419580,2005
16419581,2005
16449439,2006
16478513,2006
16478516,2006
16507676,2006
16534937,1995
16535125,1995
16535128,1995
16535280,1996
16549380,2006
16569276,2006
16638791,2006
16697655,2006
16702271,2006
16747862,1945
16747916,1945
16764959,2006
16781848,2006
16781862,2007
16820437,2006
16831211,2006
16834603,2006
16859795,2006
16871423,2006
16907815,2006
16925785,2007
16957229,2006
16960054,2006
16987432,2007
17071782,2007
17184869,2007
17187971,2009
17293972,2006
17309624,2007
17322329,2007
17323290,2007
17336831,2007
17337535,2007
17356257,2007
17505659,2008
17628131,2007
17643538,2007
17722167,2007
17851460,2009
17881307,2007
17953562,2007
17956420,2007
17993529,2008
17993552,2008
18032033,2008
18155517,2008
18165367,2008
18193838,2008
18292243,2008
18388993,2008
18474137,2008
18506385,2008
18524408,2008
18538430,2008
18604316,2008
18618906,1994
18620769,2008
18623556,1996
18774196,2008
18842314,2009
18843790,2008
19121230,2009
19178973,2009
19187995,2009
19202101,2009
19233775,2009
19239979,2009
19265535,2009
19286786,2009
19372160,2009
19395564,2009
19459001,2009
19473252,2009
19527829,2009
19563693,2009
19577815,2009
19627475,2009
19646489,2009
19708880,2009
19765084,2009
19799669,2009
19833040,2009
19835760,2009
19880644,2010
19961304,2010
20051251,2010
20054113,2009
20055983,2010
20057148,2010
20065492,2009
20078905,2010
20112685,2009
20113315,2010
20145666,2010
20147968,2010
20175969,2010
20229202,2010
20308300,2010
20355009,2010
20412906,2010
20417398,2010
20452073,2010
20497276,2010
20550747,2010
20583192,2010
20586113,2011
20607374,2010
20630608,2010
20632390,2010
20688240,2010
20723955,2011
20729255,2010
20732995,2010
20854978,2010
20929951,2010
20974015,2011
21009595,1945
21028135,1946
21037305,2011
21143710,2011
21284862,2011
21327475,2011
21354644,2011
21377750,2011
21398542,2011
21571387,2011
21689912,2012
21700007,2011
21705605,2011
21739193,2012
21745695,2012
21801422,2011
21831759,2010
21854904,2011
21898131,2012
21933458,2012
21943677,2012
21983070,2012
22024504,2012
22029927,2012
22146689,2011
22146691,2011
22146692,2011
22275912,2011
22305888,2012
22365190,2012
22430833,2012
22491987,2012
22504812,2012
22522681,2012
22579985,2012
22591842,2012
22617279,2012
22622929,1991
22688240,2012
22735758,2012
