pmid,year
16957098,2006
18305134,2008
19620376,2009
19628609,2009
19926652,2010
20359345,2010
21924798,2012
21952541,2011
22967705,2013
23336346,2013
23880442,2013
23959717,2013
24573766,2014
26180799,2015
27133309,2016
27818776,2016
28317808,2018
28385843,2017
28478210,2017
29093379,2018
29569810,2018
29906595,2019
30231956,2018
30533627,2018
32088696,2019
32280480,2020
35357597,2022
35604945,2022
35660663,2022
36447235,2022
36642210,2023
36817743,2023
37545858,2023
38523690,2024
38867990,2024
16957098,2006
18305134,2008
19620376,2009
19628609,2009
19926652,2010
20359345,2010
21924798,2012
21952541,2011
22967705,2013
23336346,2013
23880442,2013
23959717,2013
24573766,2014
26180799,2015
27133309,2016
27818776,2016
28317808,2018
28385843,2017
28478210,2017
29093379,2018
29569810,2018
29906595,2019
30231956,2018
30533627,2018
30646447,2016
32088696,2019
32280480,2020
35357597,2022
35604945,2022
35660663,2022
36447235,2022
36642210,2023
36817743,2023
37545858,2023
38523690,2024
38867990,2024
