pmid,year
1444420,1992
1512562,1992
1575500,1992
1581192,1992
1744048,1991
1872615,1991
1999188,1991
2026135,1991
2687254,1989
3398051,1988
3994371,1985
4019411,1985
7049081,1982
7580000,1995
7607241,1995
7704278,1995
7737973,1995
7764511,1994
7868610,1995
7890778,1995
7944368,1994
8021255,1994
8068614,1994
8250561,1993
8251760,1993
8355275,1993
8369276,1993
8500621,1993
8580854,1995
8597556,1995
9025284,1997
9169427,1997
9200220,1997
9407083,1997
9511738,1998
9693064,1998
9734304,1998
9812982,1998
9862209,1998
10099317,1998
10099367,1998
10100638,1999
10188284,1999
10231528,1999
10393294,1999
10417708,1999
10482514,1999
10508091,1999
10521454,1999
10579523,1999
10585505,1999
10862679,2000
10963662,2000
10992235,2000
11055937,2000
11087355,2000
11193783,2000
11457241,2001
11467952,2001
11764149,2001
11937643,2002
11942849,2002
12003937,2002
12032617,2001
12189420,2002
12390015,2002
12420173,2002
12435038,2002
12474248,2003
12774178,2003
12834356,2003
14635723,2004
14747734,2004
15157110,2004
15476981,2004
15487787,2004
15735955,2005
15865156,2005
15929125,2005
16249877,2006
16346827,1985
16348981,1993
16349259,1994
16385007,2006
16402171,2006
16468408,2006
16751558,2006
16758275,2007
16786273,2006
16846226,2006
16997966,2006
17645312,2007
17704569,2007
18215283,2008
18467461,2008
18522759,2008
18623369,1995
18772284,2008
19191123,2009
19342219,2009
19426313,2009
20302306,2010
20675484,2010
20844868,2010
21298680,2011
21603934,2011
21639249,1997
21764916,2011
21780139,2012
21841031,2011
22578591,2012
23474457,2013
24642226,2014
25010210,2014
25957483,2015
26341208,2015
27016563,2016
27342553,2016
27403844,2016
28588143,2017
28775283,2017
29021488,2017
29414784,2018
29605256,2018
29858243,2018
30433765,2018
30651420,2019
33075224,2020
33841347,2021
34410902,2021
34882528,2021
35684191,2022
36037354,2022
36067303,2022
36844635,2022
38126751,2024
38828992,2024
39058742,2024
39478282,2024
1444420,1992
1512562,1992
1575500,1992
1581192,1992
1744048,1991
1872615,1991
1999188,1991
2026135,1991
2687254,1989
3398051,1988
3994371,1985
4019411,1985
7049081,1982
7580000,1995
7607241,1995
7704278,1995
7737973,1995
7764511,1994
7868610,1995
7890778,1995
7944368,1994
8021255,1994
8068614,1994
8250561,1993
8251760,1993
8355275,1993
8369276,1993
8500621,1993
8580854,1995
8597556,1995
9025284,1997
9169427,1997
9200220,1997
9407083,1997
9511738,1998
9693064,1998
9734304,1998
9812982,1998
9862209,1998
10099317,1998
10099367,1998
10100638,1999
10188284,1999
10231528,1999
10393294,1999
10417708,1999
10482514,1999
10508091,1999
10521454,1999
10579523,1999
10585505,1999
10862679,2000
10963662,2000
10992235,2000
11055937,2000
11087355,2000
11193783,2000
11457241,2001
11467952,2001
11764149,2001
11937643,2002
11942849,2002
12003937,2002
12032617,2001
12189420,2002
12390015,2002
12420173,2002
12435038,2002
12474248,2003
12774178,2003
12834356,2003
14635723,2004
14747734,2004
15157110,2004
15476981,2004
15487787,2004
15735955,2005
15865156,2005
15929125,2005
16249877,2006
16346827,1985
16348981,1993
16349259,1994
16385007,2006
16402171,2006
16468408,2006
16751558,2006
16758275,2007
16786273,2006
16846226,2006
16997966,2006
17645312,2007
17704569,2007
18215283,2008
18467461,2008
18522759,2008
18623369,1995
18772284,2008
19191123,2009
19342219,2009
19426313,2009
20302306,2010
20675484,2010
20844868,2010
21298680,2011
21603934,2011
21639249,1997
21764916,2011
21780139,2012
21841031,2011
22578591,2012
23474457,2013
24642226,2014
25010210,2014
25957483,2015
26341208,2015
27016563,2016
27342553,2016
27403844,2016
28588143,2017
28775283,2017
29021488,2017
29414784,2018
29605256,2018
29858243,2018
30433765,2018
30651420,2019
33075224,2020
33841347,2021
34410902,2021
34882528,2021
35684191,2022
36037354,2022
36067303,2022
36844635,2022
38126751,2024
38828992,2024
39058742,2024
39478282,2024
