pmid,year
993103,1976
993104,1976
1171669,1975
1190957,1975
1211070,1975
1238071,1975
1410789,1992
1663923,1991
2060791,1991
3997781,1985
4394064,1970
5113596,1971
6027993,1967
6160139,1980
6166728,1980
6629850,1983
6893706,1980
6972938,1980
7024228,1981
7142015,1982
7622430,1995
9412417,1997
10826795,2000
10849171,2000
11386344,2000
18586939,2008
19120624,2009
19656925,2010
19667372,2010
20470251,2010
20527922,2010
20562246,2011
21584500,2011
21948132,2012
22495991,2012
22523170,2013
22523171,2013
27595766,2016
31396194,2019
33133038,2020
33174828,2020
33923039,2021
34943659,2021
36352349,2024
38571336,2024
993103,1976
993104,1976
1171669,1975
1190957,1975
1211070,1975
1238071,1975
1410789,1992
1663923,1991
2060791,1991
3997781,1985
4394064,1970
5113596,1971
6027993,1967
6160139,1980
6166728,1980
6629850,1983
6893706,1980
6972938,1980
7024228,1981
7142015,1982
7622430,1995
9412417,1997
10826795,2000
10849171,2000
11386344,2000
18586939,2008
19120624,2009
19656925,2010
19667372,2010
20470251,2010
20527922,2010
20562246,2011
21584500,2011
21948132,2012
22495991,2012
22523170,2013
22523171,2013
27595766,2016
31396194,2019
33133038,2020
33174828,2020
33923039,2021
34943659,2021
36352349,2024
38571336,2024
