pmid,year
1259515,1976
1366390,1990
1366454,1990
1366970,1990
1368199,1992
1427000,1992
1512710,1992
1556011,1992
1568946,1992
1785920,1991
2054097,1991
2137814,1990
2323575,1990
2352272,1990
2722685,1989
2737950,1989
2786962,1989
2788646,1989
2836846,1988
2925514,1989
3030192,1987
3035191,1986
3190676,1988
3874968,1985
3972731,1985
6158062,1980
6165665,1981
6530423,1984
6605909,1983
6611258,1984
7542349,1995
7623384,1995
7649858,1995
7763532,1993
7783626,1995
7897663,1995
7961161,1994
8293958,1993
8393414,1993
8576062,1996
8819841,1996
9351267,1997
9660190,1998
9679324,1998
10021365,1999
10344563,1999
10470685,1999
10503541,1999
10601197,1999
10712601,2000
10866220,2000
11212921,2001
11350173,2001
11549012,2001
11841943,2002
15269539,2004
15326518,2004
15803384,2005
15940739,2005
16258626,2005
16313622,2005
16920354,2007
18592593,1990
18600885,1992
18600927,1992
18633964,1997
19067455,2009
19322827,2009
19457036,2009
19898811,2009
20198653,2010
20399259,2010
20737924,2010
20800759,2010
20931236,2011
21884568,2011
22179067,2011
22622930,1991
22752910,2012
23440664,2013
24317484,2014
25874434,2015
26019556,2014
27028415,2016
28364142,2017
28845982,2017
29958422,2018
30713097,2019
31963137,2020
32994907,2020
35968092,2022
36173303,2022
36621732,2023
36920661,2023
37284782,2023
38183583,2024
38722162,2024
38931410,2024
1259515,1976
1366390,1990
1366454,1990
1366970,1990
1368199,1992
1427000,1992
1512710,1992
1556011,1992
1568946,1992
1785920,1991
2054097,1991
2137814,1990
2323575,1990
2352272,1990
2722685,1989
2737950,1989
2786962,1989
2788646,1989
2836846,1988
2925514,1989
3030192,1987
3035191,1986
3190676,1988
3874968,1985
3972731,1985
6158062,1980
6165665,1981
6530423,1984
6605909,1983
6611258,1984
7542349,1995
7623384,1995
7649858,1995
7763532,1993
7783626,1995
7897663,1995
7961161,1994
8293958,1993
8393414,1993
8576062,1996
8819841,1996
9351267,1997
9660190,1998
9679324,1998
10021365,1999
10344563,1999
10470685,1999
10503541,1999
10601197,1999
10712601,2000
10866220,2000
11212921,2001
11350173,2001
11549012,2001
11841943,2002
15269539,2004
15326518,2004
15803384,2005
15940739,2005
16258626,2005
16313622,2005
16920354,2007
18592593,1990
18600885,1992
18600927,1992
18633964,1997
19067455,2009
19322827,2009
19457036,2009
19898811,2009
20198653,2010
20399259,2010
20737924,2010
20800759,2010
20931236,2011
21884568,2011
22179067,2011
22622930,1991
22752910,2012
23440664,2013
24317484,2014
25874434,2015
26019556,2014
27028415,2016
28364142,2017
28845982,2017
29958422,2018
30713097,2019
31963137,2020
32994907,2020
35968092,2022
36173303,2022
36621732,2023
36920661,2023
37284782,2023
38183583,2024
38722162,2024
38931410,2024
