pmid,year
3089,1976
479359,1979
965101,1976
1188311,1975
1251134,1976
1533618,1992
1593964,1992
1715737,1991
1937813,1991
2221864,1990
2547333,1989
2624558,1989
2640313,1989
3712472,1986
3930563,1985
4363556,1974
4594118,1973
6368517,1984
6581193,1983
6718941,1984
7025153,1981
7167066,1982
7307532,1981
7730284,1995
7765091,1994
7840599,1994
7868409,1994
8034995,1994
8192445,1994
8195080,1994
9045824,1997
9145865,1997
9209025,1997
9222066,1997
9303406,1997
9467403,1997
9573815,1998
9573823,1998
9660335,1998
9765262,1998
9839318,1998
10797085,2000
10972711,2000
11120995,2001
11266423,2001
11542181,1989
11852471,2002
11882720,2002
11931161,2002
12173104,2002
12384389,2002
12604521,2003
12636245,2003
12734240,2003
12821492,2003
14570887,2004
16030227,2005
16333131,2005
16905529,2006
17607724,2007
23433684,2013
23529731,2013
24529218,2014
25763032,2014
27312552,2016
27816261,2017
28767339,2018
30624758,2019
30824723,2019
31680986,2019
31825977,2019
31892851,2020
33233735,2020
33283530,2021
33785906,2022
34233671,2021
34645630,2021
35129067,2022
35211420,2021
35250450,2022
35551562,2022
35967853,2022
35991836,2022
36467632,2022
36580991,2023
36662824,2023
36707220,2023
36994999,2023
37196002,2023
38135044,2024
38178927,2024
38565003,2024
38582946,2024
38775706,2024
39335298,2024
3089,1976
479359,1979
965101,1976
1188311,1975
1251134,1976
1533618,1992
1593964,1992
1715737,1991
1937813,1991
2221864,1990
2547333,1989
2624558,1989
2640313,1989
3712472,1986
3930563,1985
4363556,1974
4594118,1973
6368517,1984
6581193,1983
6718941,1984
6752210,1982
7025153,1981
7167066,1982
7307532,1981
7730284,1995
7765091,1994
7840599,1994
7868409,1994
8034995,1994
8192445,1994
8195080,1994
9045824,1997
9145865,1997
9209025,1997
9222066,1997
9303406,1997
9467403,1997
9573815,1998
9573823,1998
9660335,1998
9765262,1998
9839318,1998
10797085,2000
10972711,2000
11120995,2001
11266423,2001
11542181,1989
11852471,2002
11882720,2002
11931161,2002
12173104,2002
12384389,2002
12604521,2003
12636245,2003
12734240,2003
12821492,2003
14570887,2004
16030227,2005
16333131,2005
16905529,2006
17607724,2007
21996245,2011
23433684,2013
23529731,2013
24529218,2014
25763032,2014
27312552,2016
27816261,2017
28767339,2018
30624758,2019
30824723,2019
31680986,2019
31825977,2019
31892851,2020
33233735,2020
33283530,2021
33785906,2022
34233671,2021
34645630,2021
35129067,2022
35211420,2021
35250450,2022
35551562,2022
35967853,2022
35991836,2022
36467632,2022
36580991,2023
36662824,2023
36707220,2023
36994999,2023
37196002,2023
38135044,2024
38178927,2024
38565003,2024
38582946,2024
38775706,2024
39335298,2024
