pmid,year
7699033,1995
8240958,1993
8782679,1996
9140552,1997
9466529,1998
9561701,1998
9705408,1998
10405408,1999
10405413,1999
10511529,1999
10523564,1999
10668815,2000
10747175,2000
10889298,2000
11060089,2000
11211257,2001
11318358,2001
11410341,2001
11518174,2001
11596732,2002
11730925,2001
11822802,2002
11837299,2002
12354859,2002
12507856,2003
12558350,2002
12874367,2003
12918816,2003
14621218,2003
14641826,2003
14765731,2004
14765733,2004
15007043,2007
15131097,2007
15179926,2004
15369661,2004
15585501,2004
15695714,2005
15845521,2005
15900951,2005
16011426,2005
16254445,2005
16460911,2006
16472522,2006
16474074,2006
16875539,2006
17217089,2006
17354603,2007
17583666,2007
17633432,2007
17824328,2007
17993656,2007
18160223,2008
18289294,2008
18367567,2008
18489542,2008
18710315,2008
19058928,2009
19175739,2009
19261798,2009
19369441,2009
19374641,2009
19426442,2009
19469667,2010
19538271,2009
19560291,2009
19709358,2010
20090030,2010
20102497,2010
20234114,2010
20374571,2010
20377863,2010
20392912,2010
20574140,2010
20682871,2010
20695992,2010
20735840,2010
21239553,2011
21539606,2011
21615498,2011
21736485,2011
21771478,2011
21802869,2011
22062313,2012
22071179,2012
22217178,2012
22301474,2012
22449771,2012
22450733,2012
22607728,2012
22924722,2012
23568932,2013
23683861,2013
24120155,2013
24268654,2014
24323298,2014
24341682,2014
24377250,2013
24670154,2014
24892580,2015
24972870,2014
25325316,2014
25514119,2014
25638478,2015
25980841,2015
26023192,2016
26344604,2016
26393956,2015
26576933,2016
26780031,2015
27210612,2016
27529290,2016
27626126,2016
28077317,2017
28197898,2017
28290975,2017
28346866,2017
28412525,2017
29116007,2017
29197186,2018
29554947,2018
29729679,2018
29807750,2018
30060840,2018
30250981,2019
30307643,2018
30589638,2019
31436150,2019
31660786,2020
31721928,2020
31891215,2020
32065761,2020
32071727,2020
32092135,2021
32175623,2020
32492279,2020
32928287,2020
33195611,2020
33841347,2021
35153405,2021
35157842,2022
35545848,2022
36014025,2022
36838305,2023
37326985,2023
37475026,2023
37905795,2023
38417187,2024
38911703,2024
39260018,2024
39447862,2024
7699033,1995
8240958,1993
8782679,1996
9140552,1997
9466529,1998
9561701,1998
9705408,1998
10405408,1999
10405413,1999
10511529,1999
10523564,1999
10668815,2000
10747175,2000
10889298,2000
11060089,2000
11211257,2001
11318358,2001
11410341,2001
11518174,2001
11596732,2002
11730925,2001
11822802,2002
11837299,2002
12354859,2002
12507856,2003
12558350,2002
12874367,2003
12918816,2003
14621218,2003
14641826,2003
14765731,2004
14765733,2004
15007043,2007
15131097,2007
15179926,2004
15369661,2004
15585501,2004
15695714,2005
15845521,2005
15900951,2005
16011426,2005
16254445,2005
16460911,2006
16472522,2006
16474074,2006
16875539,2006
17217089,2006
17354603,2007
17583666,2007
17633432,2007
17824328,2007
17993656,2007
18160223,2008
18289294,2008
18367567,2008
18489542,2008
18710315,2008
19058928,2009
19175739,2009
19261798,2009
19369441,2009
19374641,2009
19426442,2009
19469667,2010
19538271,2009
19560291,2009
19709358,2010
20090030,2010
20102497,2010
20234114,2010
20374571,2010
20377863,2010
20392912,2010
20574140,2010
20682871,2010
20695992,2010
20735840,2010
21239553,2011
21539606,2011
21615498,2011
21736485,2011
21771478,2011
21802869,2011
22062313,2012
22071179,2012
22217178,2012
22301474,2012
22449771,2012
22450733,2012
22607728,2012
22924722,2012
23568932,2013
23683861,2013
23813816,2013
24120155,2013
24268654,2014
24323298,2014
24341682,2014
24377250,2013
24670154,2014
24892580,2015
24972870,2014
25325316,2014
25514119,2014
25638478,2015
25980841,2015
26023192,2016
26344604,2016
26393956,2015
26576933,2016
26780031,2015
27210612,2016
27529290,2016
27626126,2016
28077317,2017
28197898,2017
28290975,2017
28346866,2017
28412525,2017
29116007,2017
29197186,2018
29554947,2018
29729679,2018
29807750,2018
30060840,2018
30250981,2019
30307643,2018
30589638,2019
31436150,2019
31660786,2020
31721928,2020
31891215,2020
32065761,2020
32071727,2020
32092135,2021
32143533,2020
32175623,2020
32492279,2020
32928287,2020
33195611,2020
33841347,2021
35153405,2021
35157842,2022
35545848,2022
36014025,2022
36838305,2023
37326985,2023
37475026,2023
37905795,2023
38417187,2024
38911703,2024
39260018,2024
39447862,2024
