pmid,year
12037065,2002
15757565,2005
17005793,2006
17264993,2007
17719019,2007
17910283,2007
18682840,2008
18685005,2008
19261796,2009
19400793,2009
19434691,2009
19741077,2009
20061488,2010
20190024,2011
22261278,2012
22770521,2012
23661625,2014
23775821,2014
24868541,2014
25387296,2014
26691451,2016
27571488,2017
27717651,2016
28133457,2016
29033313,2017
29790674,2018
29934504,2018
33489789,2021
36049652,2022
36520663,2023
38616576,2024
39538164,2024
12037065,2002
15757565,2005
17005793,2006
17264993,2007
17719019,2007
17910283,2007
18682840,2008
18685005,2008
19261796,2009
19400793,2009
19434691,2009
19741077,2009
20061488,2010
20190024,2011
22261278,2012
22770521,2012
23661625,2014
23775821,2014
24868541,2014
25387296,2014
26691451,2016
27571488,2017
27717651,2016
28133457,2016
29033313,2017
29790674,2018
29934504,2018
33489789,2021
36049652,2022
36520663,2023
38616576,2024
39538164,2024
