pmid,year
393169,1979
533071,1979
1098532,1975
1299169,1992
1299170,1992
1340186,1992
1393829,1992
1394318,1992
1394327,1992
1408816,1992
1433251,1992
1447059,1992
1510436,1992
1556085,1992
1592683,1992
1657086,1991
1664418,1991
1703456,1990
1705611,1990
1716201,1991
1718234,1990
1761901,1991
1774276,1991
1804049,1991
1883998,1991
1923776,1991
1930558,1991
1938974,1991
1993773,1991
2004829,1991
2036370,1991
2120748,1990
2130804,1990
2216049,1990
2218242,1990
2346566,1990
2429042,1986
2606108,1989
2753835,1989
2970195,1988
3057140,1988
3078792,1988
3088346,1986
3152806,1988
3199444,1988
3240566,1988
3254120,1988
3273465,1988
3440458,1987
3468319,1986
3529797,1986
3547276,1987
3597207,1987
3619933,1987
3729395,1986
3771410,1986
3968202,1985
5770669,1969
6104464,1980
6312395,1983
6350342,1983
6356727,1983
6476832,1984
6502929,1984
6509019,1984
6676689,1983
6756905,1982
6958873,1982
6999020,1980
7025793,1981
7051807,1982
7234512,1981
7240404,1981
7247361,1981
7488524,1995
7494030,1995
7511987,1994
7518747,1994
7535188,1995
7539717,1995
7653161,1995
7688960,1993
7719279,1995
7744044,1995
7793969,1995
7814573,1994
7867651,1995
7968529,1993
8003071,1994
8090993,1994
8156055,1994
8157751,1993
8162732,1994
8168946,1994
8189802,1993
8244902,1993
8328790,1993
8383109,1993
8444811,1993
8504816,1993
8556734,1995
8565006,1995
8647107,1996
8765061,1996
8783707,1996
8821399,1996
8830041,1996
8870241,1996
8900070,1996
8916544,1996
8932311,1996
8940433,1996
9002188,1996
9013489,1996
9072760,1996
9072762,1996
9072768,1996
9090816,1997
9105940,1997
9114222,1997
9119027,1997
9161610,1997
9183004,1997
9195098,1997
9203343,1997
9310852,1997
9339543,1997
9356699,1997
9356725,1997
9404509,1997
9443811,1997
9481879,1997
9490075,1998
9553801,1998
9562874,1998
9569690,1998
9632251,1998
9658571,1998
9713770,1998
9859645,1999
10091216,1999
10326311,1999
10335589,1998
10340714,1999
10405374,1999
10537188,1999
10537189,1999
10542050,1999
10555323,1999
10565961,1999
10669698,2000
10683466,2000
10736806,2000
10772159,2000
10817695,2000
10828397,2000
11032484,2000
11036059,2000
11057506,2000
11086705,2000
11102426,2000
11118652,2001
11123465,2000
11232764,2001
11269405,2001
11282605,2001
11335142,2001
11428574,2001
11454340,2001
11456025,2001
11456189,2001
11563518,2001
11742550,2001
11770828,2001
11864254,1998
11899055,2002
11916678,2002
11931166,2002
11939120,2002
12084070,2002
12092962,2002
12132774,2002
12380755,2002
12730713,2003
12807204,2003
12876518,2003
12886610,2003
12927704,2003
12929824,2003
13696727,1961
14505884,2003
14624659,2003
14640415,2003
14666987,2003
14761716,2004
14987520,2004
14996789,2004
15000567,2004
15013412,2004
15014062,2004
15033270,2004
15035375,2004
15046311,2004
15058814,2003
15179604,2004
15183874,2004
15240313,2004
15276988,2004
15466560,2004
15471997,2004
15476713,2004
15527919,2004
15629933,2005
15639246,2005
15756379,2005
15766600,2005
15961298,2005
16000455,2005
16038176,2005
16083446,2005
16156982,2005
16163467,2004
16308222,2005
16349260,1994
16420989,2006
16430517,2006
16535048,1995
16707023,2006
16838169,2006
16896583,2006
16943094,2007
16982793,2006
17007934,2007
17013472,2006
17050821,2006
17081508,2006
17133818,2006
17297889,2007
17493908,2007
17523471,2007
17531089,2007
17534416,2007
17557841,2007
17659441,2008
17664321,2007
17953550,2007
17981942,2008
18074224,2008
18093756,2008
18155310,2008
18230550,2007
18231655,2008
18257229,2007
18283240,2008
18456115,2008
18611409,2008
18683661,2008
18692931,2008
18719190,2008
18759227,2008
18769918,2008
18795976,2008
18811720,2008
18836891,2009
18837224,2008
18930803,2009
19011031,2009
19011836,2009
19112401,2008
19170858,2009
19171267,2009
19190412,2009
19198074,2009
19219283,2008
19269572,2009
19388837,2009
19426267,2009
19658320,2009
19661513,2010
19706748,2010
19734282,2010
19802404,2009
19913696,2010
20003963,2010
20097823,2010
20132689,2010
20140298,2009
20140313,2010
20673614,2010
20924038,2010
20980579,2011
21216482,2011
21299775,2011
21553084,2011
21706224,2011
21795516,2011
21890891,2012
22056107,1989
22062111,2001
22062162,2000
22103737,2012
22169179,2012
22177851,2012
22265286,2012
22265297,2012
22410503,2012
22661922,2012
22834340,2012
23214191,2013
23276652,2013
23290227,2013
23290229,2013
23298547,2013
23391228,2013
23498179,2013
23541191,2013
23643833,2013
23710696,2014
23741456,2013
23818163,2013
23827554,2013
23836531,2013
23927934,2013
23928119,2013
23992506,2013
24152499,2014
24291178,2014
24422558,2014
24510022,2014
24736131,2014
24736143,2015
24768868,2014
24795516,2014
25075225,2014
25113043,2014
25174508,2015
25178935,2015
25380369,2015
25473655,2014
25475278,2015
25541016,2015
25548040,2015
25563917,2015
25679309,2015
25700416,2015
25744214,2014
25817809,2015
25828704,2015
25833676,2015
25960912,2015
26019641,2015
26029910,2015
26102989,2015
26142846,2015
26176586,2017
26338113,2015
26339930,2016
26416306,2016
26611167,2016
26678131,2016
26829846,2016
26852809,2016
27085741,2016
27141819,2016
27171009,2016
27232184,2016
27284146,2016
27313299,2016
27358401,2016
27393875,2016
27478029,2017
27554149,2016
28257478,2017
28284024,2017
28316780,2017
28379194,2017
28400020,2017
28402186,2017
28537065,2017
28576361,2017
28586429,2017
28698604,2017
28713788,2017
28763982,2017
28873711,2017
28906111,2017
28911410,2016
29377407,2018
29524727,2018
29566147,2018
30008719,2018
30026546,2018
30039873,2018
30079833,2018
30088458,2018
30172957,2018
30181439,2018
