pmid,year
1871426,1991
1997407,1991
2428802,1986
2615674,1989
2799063,1989
2892856,1987
3096953,1986
3502617,1988
3603039,1987
6382825,1984
6511318,1984
6608897,1984
6642663,1983
6679154,1984
6721326,1984
8167436,1994
9286068,1997
12073057,2002
15215050,2004
15347761,2004
15653889,2005
16000238,2005
16390954,2006
17761489,2007
18621053,2008
20418415,2011
21199275,2011
21461191,2011
28184355,2017
28889064,2017
36406404,2022
37582809,2023
38381589,2024
39612221,2024
1871426,1991
1997407,1991
2428802,1986
2615674,1989
2799063,1989
2892856,1987
3096953,1986
3502617,1988
3603039,1987
6382825,1984
6511318,1984
6608897,1984
6642663,1983
6679154,1984
6721326,1984
8167436,1994
9286068,1997
12073057,2002
15215050,2004
15347761,2004
15653889,2005
16000238,2005
16390954,2006
17761489,2007
18621053,2008
20418415,2011
21199275,2011
21461191,2011
28184355,2017
28889064,2017
36406404,2022
37582809,2023
38381589,2024
39612221,2024
