pmid,year
11055932,2000
11526038,2001
11861021,2002
11911616,2002
12002406,2002
12027888,2002
12454282,2002
12508856,2002
15644895,2004
15672230,2004
16925979,2006
17022175,2006
17410875,2007
20127233,2010
21942309,2011
22544260,2012
23726054,2013
23757145,2013
23887909,2013
24031938,2012
26254805,2015
26676544,2016
27508309,2016
31868642,2020
32181723,2020
35358671,2022
37369315,2023
37429553,2023
11055932,2000
11526038,2001
11861021,2002
11911616,2002
12002406,2002
12027888,2002
12454282,2002
12508856,2002
15644895,2004
15672230,2004
16925979,2006
17022175,2006
17410875,2007
19787100,2008
20127233,2010
21942309,2011
22544260,2012
23726054,2013
23757145,2013
23887909,2013
24031938,2012
26254805,2015
26676544,2016
27508309,2016
31868642,2020
32181723,2020
35358671,2022
37369315,2023
37429553,2023
